Time Period,OrgCode,ParentOrgCode,MonitoringCategory,EthnicGroup,QuitStatus,Sex,Total
2019/20 Q2,E08000018,E12000003,White British,White,Set quit date,Female,298
2019/20 Q2,E08000018,E12000003,White British,White,Set quit date,Male,226
2019/20 Q2,E08000018,E12000003,White Irish,White,Quit,Female,0
2019/20 Q2,E08000018,E12000003,White Irish,White,Quit,Male,0
2019/20 Q2,E08000018,E12000003,White Irish,White,Set quit date,Female,0
2019/20 Q2,E08000018,E12000003,White Irish,White,Set quit date,Male,0
2019/20 Q2,E08000018,E12000003,White and Asian,Mixed,Quit,Female,0
2019/20 Q2,E08000018,E12000003,White and Asian,Mixed,Quit,Male,1
2019/20 Q2,E08000018,E12000003,White and Asian,Mixed,Set quit date,Female,0
2019/20 Q2,E08000018,E12000003,White and Asian,Mixed,Set quit date,Male,1
2019/20 Q2,E08000018,E12000003,White and Black African,Mixed,Quit,Female,0
2019/20 Q2,E08000018,E12000003,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E08000018,E12000003,White and Black African,Mixed,Set quit date,Female,0
2019/20 Q2,E08000018,E12000003,White and Black African,Mixed,Set quit date,Male,0
2019/20 Q2,E08000018,E12000003,White and Black Caribbean,Mixed,Quit,Female,0
2019/20 Q2,E08000018,E12000003,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E08000018,E12000003,White and Black Caribbean,Mixed,Set quit date,Female,0
2019/20 Q2,E08000018,E12000003,White and Black Caribbean,Mixed,Set quit date,Male,0
2019/20 Q2,E08000019,E12000003,African,Black,Quit,Female,1
2019/20 Q2,E08000019,E12000003,African,Black,Quit,Male,6
2019/20 Q2,E08000019,E12000003,African,Black,Set quit date,Female,2
2019/20 Q2,E08000019,E12000003,African,Black,Set quit date,Male,6
2019/20 Q2,E08000019,E12000003,Any other Asian,Asian,Quit,Female,2
2019/20 Q2,E08000019,E12000003,Any other Asian,Asian,Quit,Male,11
2019/20 Q2,E08000019,E12000003,Any other Asian,Asian,Set quit date,Female,3
2019/20 Q2,E08000019,E12000003,Any other Asian,Asian,Set quit date,Male,16
2019/20 Q2,E08000019,E12000003,Any other Black,Black,Quit,Female,1
2019/20 Q2,E08000019,E12000003,Any other Black,Black,Quit,Male,1
2019/20 Q2,E08000019,E12000003,Any other Black,Black,Set quit date,Female,1
2019/20 Q2,E08000019,E12000003,Any other Black,Black,Set quit date,Male,3
2019/20 Q2,E08000019,E12000003,Any other White,White,Quit,Female,8
2019/20 Q2,E08000019,E12000003,Any other White,White,Quit,Male,14
2019/20 Q2,E08000019,E12000003,Any other White,White,Set quit date,Female,23
2019/20 Q2,E08000019,E12000003,Any other White,White,Set quit date,Male,20
2019/20 Q2,E08000019,E12000003,Any other ethnic,Any other ethnic,Quit,Female,7
2019/20 Q2,E08000019,E12000003,Any other ethnic,Any other ethnic,Quit,Male,10
2019/20 Q2,E08000019,E12000003,Any other ethnic,Any other ethnic,Set quit date,Female,8
2019/20 Q2,E08000019,E12000003,Any other ethnic,Any other ethnic,Set quit date,Male,24
2019/20 Q2,E08000019,E12000003,Any other mixed,Mixed,Quit,Female,1
2019/20 Q2,E08000019,E12000003,Any other mixed,Mixed,Quit,Male,2
2019/20 Q2,E08000019,E12000003,Any other mixed,Mixed,Set quit date,Female,4
2019/20 Q2,E08000019,E12000003,Any other mixed,Mixed,Set quit date,Male,5
2019/20 Q2,E08000019,E12000003,Bangladeshi,Asian,Quit,Female,0
2019/20 Q2,E08000019,E12000003,Bangladeshi,Asian,Quit,Male,0
2019/20 Q2,E08000019,E12000003,Bangladeshi,Asian,Set quit date,Female,1
2019/20 Q2,E08000019,E12000003,Bangladeshi,Asian,Set quit date,Male,1
2019/20 Q2,E08000019,E12000003,Caribbean,Black,Quit,Female,3
2019/20 Q2,E08000019,E12000003,Caribbean,Black,Quit,Male,5
2019/20 Q2,E08000019,E12000003,Caribbean,Black,Set quit date,Female,4
2019/20 Q2,E08000019,E12000003,Caribbean,Black,Set quit date,Male,6
2019/20 Q2,E08000019,E12000003,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E08000019,E12000003,Chinese,Any other ethnic,Quit,Male,0
2019/20 Q2,E08000019,E12000003,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E08000019,E12000003,Chinese,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E08000019,E12000003,Indian,Asian,Quit,Female,0
2019/20 Q2,E08000019,E12000003,Indian,Asian,Quit,Male,2
2019/20 Q2,E08000019,E12000003,Indian,Asian,Set quit date,Female,0
2019/20 Q2,E08000019,E12000003,Indian,Asian,Set quit date,Male,4
2019/20 Q2,E08000019,E12000003,Not stated,Not stated,Quit,Female,8
2019/20 Q2,E08000019,E12000003,Not stated,Not stated,Quit,Male,13
2019/20 Q2,E08000019,E12000003,Not stated,Not stated,Set quit date,Female,15
2019/20 Q2,E08000019,E12000003,Not stated,Not stated,Set quit date,Male,17
2019/20 Q2,E08000019,E12000003,Pakistani,Asian,Quit,Female,8
2019/20 Q2,E08000019,E12000003,Pakistani,Asian,Quit,Male,17
2019/20 Q2,E08000019,E12000003,Pakistani,Asian,Set quit date,Female,10
2019/20 Q2,E08000019,E12000003,Pakistani,Asian,Set quit date,Male,26
2019/20 Q2,E08000019,E12000003,White British,White,Quit,Female,283
2019/20 Q2,E08000019,E12000003,White British,White,Quit,Male,259
2019/20 Q2,E08000019,E12000003,White British,White,Set quit date,Female,449
2019/20 Q2,E08000019,E12000003,White British,White,Set quit date,Male,388
2019/20 Q2,E08000019,E12000003,White Irish,White,Quit,Female,0
2019/20 Q2,E08000019,E12000003,White Irish,White,Quit,Male,7
2019/20 Q2,E08000019,E12000003,White Irish,White,Set quit date,Female,1
2019/20 Q2,E08000019,E12000003,White Irish,White,Set quit date,Male,8
2019/20 Q2,E08000019,E12000003,White and Asian,Mixed,Quit,Female,1
2019/20 Q2,E08000019,E12000003,White and Asian,Mixed,Quit,Male,1
2019/20 Q2,E08000019,E12000003,White and Asian,Mixed,Set quit date,Female,3
2019/20 Q2,E08000019,E12000003,White and Asian,Mixed,Set quit date,Male,2
2019/20 Q2,E08000019,E12000003,White and Black African,Mixed,Quit,Female,3
2019/20 Q2,E08000019,E12000003,White and Black African,Mixed,Quit,Male,2
2019/20 Q2,E08000019,E12000003,White and Black African,Mixed,Set quit date,Female,3
2019/20 Q2,E08000019,E12000003,White and Black African,Mixed,Set quit date,Male,2
2019/20 Q2,E08000019,E12000003,White and Black Caribbean,Mixed,Quit,Female,5
2019/20 Q2,E08000019,E12000003,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E08000019,E12000003,White and Black Caribbean,Mixed,Set quit date,Female,8
2019/20 Q2,E08000019,E12000003,White and Black Caribbean,Mixed,Set quit date,Male,2
2019/20 Q2,E08000021,E12000001,African,Black,Quit,Female,1
2019/20 Q2,E08000021,E12000001,African,Black,Quit,Male,0
2019/20 Q2,E08000021,E12000001,African,Black,Set quit date,Female,2
2019/20 Q2,E08000021,E12000001,African,Black,Set quit date,Male,4
2019/20 Q2,E08000021,E12000001,Any other Asian,Asian,Quit,Female,0
2019/20 Q2,E08000021,E12000001,Any other Asian,Asian,Quit,Male,1
2019/20 Q2,E08000021,E12000001,Any other Asian,Asian,Set quit date,Female,0
2019/20 Q2,E08000021,E12000001,Any other Asian,Asian,Set quit date,Male,1
2019/20 Q2,E08000021,E12000001,Any other Black,Black,Quit,Female,0
2019/20 Q2,E08000021,E12000001,Any other Black,Black,Quit,Male,1
2019/20 Q2,E08000021,E12000001,Any other Black,Black,Set quit date,Female,0
2019/20 Q2,E08000021,E12000001,Any other Black,Black,Set quit date,Male,2
2019/20 Q2,E08000021,E12000001,Any other White,White,Quit,Female,1
2019/20 Q2,E08000021,E12000001,Any other White,White,Quit,Male,3
2019/20 Q2,E08000021,E12000001,Any other White,White,Set quit date,Female,9
2019/20 Q2,E08000021,E12000001,Any other White,White,Set quit date,Male,10
2019/20 Q2,E08000021,E12000001,Any other ethnic,Any other ethnic,Quit,Female,0
2019/20 Q2,E08000021,E12000001,Any other ethnic,Any other ethnic,Quit,Male,1
2019/20 Q2,E08000021,E12000001,Any other ethnic,Any other ethnic,Set quit date,Female,4
2019/20 Q2,E08000021,E12000001,Any other ethnic,Any other ethnic,Set quit date,Male,2
2019/20 Q2,E08000021,E12000001,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E08000021,E12000001,Any other mixed,Mixed,Quit,Male,1
2019/20 Q2,E08000021,E12000001,Any other mixed,Mixed,Set quit date,Female,0
2019/20 Q2,E08000021,E12000001,Any other mixed,Mixed,Set quit date,Male,2
2019/20 Q2,E08000021,E12000001,Bangladeshi,Asian,Quit,Female,0
2019/20 Q2,E08000021,E12000001,Bangladeshi,Asian,Quit,Male,2
2019/20 Q2,E08000021,E12000001,Bangladeshi,Asian,Set quit date,Female,0
2019/20 Q2,E08000021,E12000001,Bangladeshi,Asian,Set quit date,Male,5
2019/20 Q2,E08000021,E12000001,Caribbean,Black,Quit,Female,1
2019/20 Q2,E08000021,E12000001,Caribbean,Black,Quit,Male,1
2019/20 Q2,E08000021,E12000001,Caribbean,Black,Set quit date,Female,1
2019/20 Q2,E08000021,E12000001,Caribbean,Black,Set quit date,Male,2
2019/20 Q2,E08000021,E12000001,Chinese,Any other ethnic,Quit,Female,1
2019/20 Q2,E08000021,E12000001,Chinese,Any other ethnic,Quit,Male,1
2019/20 Q2,E08000021,E12000001,Chinese,Any other ethnic,Set quit date,Female,1
2019/20 Q2,E08000021,E12000001,Chinese,Any other ethnic,Set quit date,Male,3
2019/20 Q2,E08000021,E12000001,Indian,Asian,Quit,Female,0
2019/20 Q2,E08000021,E12000001,Indian,Asian,Quit,Male,0
2019/20 Q2,E08000021,E12000001,Indian,Asian,Set quit date,Female,1
2019/20 Q2,E08000021,E12000001,Indian,Asian,Set quit date,Male,4
2019/20 Q2,E08000021,E12000001,Not stated,Not stated,Quit,Female,10
2019/20 Q2,E08000021,E12000001,Not stated,Not stated,Quit,Male,11
2019/20 Q2,E08000021,E12000001,Not stated,Not stated,Set quit date,Female,26
2019/20 Q2,E08000021,E12000001,Not stated,Not stated,Set quit date,Male,28
2019/20 Q2,E08000021,E12000001,Pakistani,Asian,Quit,Female,0
2019/20 Q2,E08000021,E12000001,Pakistani,Asian,Quit,Male,2
2019/20 Q2,E08000021,E12000001,Pakistani,Asian,Set quit date,Female,3
2019/20 Q2,E08000021,E12000001,Pakistani,Asian,Set quit date,Male,3
2019/20 Q2,E08000021,E12000001,White British,White,Quit,Female,198
2019/20 Q2,E08000021,E12000001,White British,White,Quit,Male,171
2019/20 Q2,E08000021,E12000001,White British,White,Set quit date,Female,445
2019/20 Q2,E08000021,E12000001,White British,White,Set quit date,Male,334
2019/20 Q2,E08000021,E12000001,White Irish,White,Quit,Female,0
2019/20 Q2,E08000021,E12000001,White Irish,White,Quit,Male,1
2019/20 Q2,E08000021,E12000001,White Irish,White,Set quit date,Female,5
2019/20 Q2,E08000021,E12000001,White Irish,White,Set quit date,Male,3
2019/20 Q2,E08000021,E12000001,White and Asian,Mixed,Quit,Female,1
2019/20 Q2,E08000021,E12000001,White and Asian,Mixed,Quit,Male,0
2019/20 Q2,E08000021,E12000001,White and Asian,Mixed,Set quit date,Female,1
2019/20 Q2,E08000021,E12000001,White and Asian,Mixed,Set quit date,Male,0
2019/20 Q2,E08000021,E12000001,White and Black African,Mixed,Quit,Female,1
2019/20 Q2,E08000021,E12000001,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E08000021,E12000001,White and Black African,Mixed,Set quit date,Female,2
2019/20 Q2,E08000021,E12000001,White and Black African,Mixed,Set quit date,Male,0
2019/20 Q2,E08000021,E12000001,White and Black Caribbean,Mixed,Quit,Female,0
2019/20 Q2,E08000021,E12000001,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E08000021,E12000001,White and Black Caribbean,Mixed,Set quit date,Female,0
2019/20 Q2,E08000021,E12000001,White and Black Caribbean,Mixed,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,African,Black,Quit,Female,0
2019/20 Q2,E08000022,E12000001,African,Black,Quit,Male,0
2019/20 Q2,E08000022,E12000001,African,Black,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,African,Black,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,Any other Asian,Asian,Quit,Female,1
2019/20 Q2,E08000022,E12000001,Any other Asian,Asian,Quit,Male,0
2019/20 Q2,E08000022,E12000001,Any other Asian,Asian,Set quit date,Female,1
2019/20 Q2,E08000022,E12000001,Any other Asian,Asian,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,Any other Black,Black,Quit,Female,0
2019/20 Q2,E08000022,E12000001,Any other Black,Black,Quit,Male,0
2019/20 Q2,E08000022,E12000001,Any other Black,Black,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,Any other Black,Black,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,Any other White,White,Quit,Female,2
2019/20 Q2,E08000022,E12000001,Any other White,White,Quit,Male,2
2019/20 Q2,E08000022,E12000001,Any other White,White,Set quit date,Female,6
2019/20 Q2,E08000022,E12000001,Any other White,White,Set quit date,Male,4
2019/20 Q2,E08000022,E12000001,Any other ethnic,Any other ethnic,Quit,Female,0
2019/20 Q2,E08000022,E12000001,Any other ethnic,Any other ethnic,Quit,Male,0
2019/20 Q2,E08000022,E12000001,Any other ethnic,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,Any other ethnic,Any other ethnic,Set quit date,Male,1
2019/20 Q2,E08000022,E12000001,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E08000022,E12000001,Any other mixed,Mixed,Quit,Male,1
2019/20 Q2,E08000022,E12000001,Any other mixed,Mixed,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,Any other mixed,Mixed,Set quit date,Male,2
2019/20 Q2,E08000022,E12000001,Bangladeshi,Asian,Quit,Female,0
2019/20 Q2,E08000022,E12000001,Bangladeshi,Asian,Quit,Male,0
2019/20 Q2,E08000022,E12000001,Bangladeshi,Asian,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,Bangladeshi,Asian,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,Caribbean,Black,Quit,Female,0
2019/20 Q2,E08000022,E12000001,Caribbean,Black,Quit,Male,0
2019/20 Q2,E08000022,E12000001,Caribbean,Black,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,Caribbean,Black,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E08000022,E12000001,Chinese,Any other ethnic,Quit,Male,0
2019/20 Q2,E08000022,E12000001,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,Chinese,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,Indian,Asian,Quit,Female,0
2019/20 Q2,E08000022,E12000001,Indian,Asian,Quit,Male,1
2019/20 Q2,E08000022,E12000001,Indian,Asian,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,Indian,Asian,Set quit date,Male,1
2019/20 Q2,E08000022,E12000001,Not stated,Not stated,Quit,Female,7
2019/20 Q2,E08000022,E12000001,Not stated,Not stated,Quit,Male,3
2019/20 Q2,E08000022,E12000001,Not stated,Not stated,Set quit date,Female,17
2019/20 Q2,E08000022,E12000001,Not stated,Not stated,Set quit date,Male,7
2019/20 Q2,E08000022,E12000001,Pakistani,Asian,Quit,Female,0
2019/20 Q2,E08000022,E12000001,Pakistani,Asian,Quit,Male,0
2019/20 Q2,E08000022,E12000001,Pakistani,Asian,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,Pakistani,Asian,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,White British,White,Quit,Female,122
2019/20 Q2,E08000022,E12000001,White British,White,Quit,Male,84
2019/20 Q2,E08000022,E12000001,White British,White,Set quit date,Female,272
2019/20 Q2,E08000022,E12000001,White British,White,Set quit date,Male,188
2019/20 Q2,E08000022,E12000001,White Irish,White,Quit,Female,1
2019/20 Q2,E08000022,E12000001,White Irish,White,Quit,Male,0
2019/20 Q2,E08000022,E12000001,White Irish,White,Set quit date,Female,2
2019/20 Q2,E08000022,E12000001,White Irish,White,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,White and Asian,Mixed,Quit,Female,0
2019/20 Q2,E08000022,E12000001,White and Asian,Mixed,Quit,Male,0
2019/20 Q2,E08000022,E12000001,White and Asian,Mixed,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,White and Asian,Mixed,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,White and Black African,Mixed,Quit,Female,0
2019/20 Q2,E08000022,E12000001,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E08000022,E12000001,White and Black African,Mixed,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,White and Black African,Mixed,Set quit date,Male,0
2019/20 Q2,E08000022,E12000001,White and Black Caribbean,Mixed,Quit,Female,0
2019/20 Q2,E08000022,E12000001,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E08000022,E12000001,White and Black Caribbean,Mixed,Set quit date,Female,0
2019/20 Q2,E08000022,E12000001,White and Black Caribbean,Mixed,Set quit date,Male,0
2019/20 Q2,E08000023,E12000001,African,Black,Quit,Female,0
2019/20 Q2,E08000023,E12000001,African,Black,Quit,Male,0
2019/20 Q2,E08000023,E12000001,African,Black,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,African,Black,Set quit date,Male,0
2019/20 Q2,E08000023,E12000001,Any other Asian,Asian,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Any other Asian,Asian,Quit,Male,0
2019/20 Q2,E08000023,E12000001,Any other Asian,Asian,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,Any other Asian,Asian,Set quit date,Male,1
2019/20 Q2,E08000023,E12000001,Any other Black,Black,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Any other Black,Black,Quit,Male,0
2019/20 Q2,E08000023,E12000001,Any other Black,Black,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,Any other Black,Black,Set quit date,Male,0
2019/20 Q2,E08000023,E12000001,Any other White,White,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Any other White,White,Quit,Male,0
2019/20 Q2,E08000023,E12000001,Any other White,White,Set quit date,Female,3
2019/20 Q2,E08000023,E12000001,Any other White,White,Set quit date,Male,1
2019/20 Q2,E08000023,E12000001,Any other ethnic,Any other ethnic,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Any other ethnic,Any other ethnic,Quit,Male,1
2019/20 Q2,E08000023,E12000001,Any other ethnic,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,Any other ethnic,Any other ethnic,Set quit date,Male,1
2019/20 Q2,E08000023,E12000001,Any other mixed,Mixed,Quit,Female,1
2019/20 Q2,E08000023,E12000001,Any other mixed,Mixed,Quit,Male,2
2019/20 Q2,E08000023,E12000001,Any other mixed,Mixed,Set quit date,Female,2
2019/20 Q2,E08000023,E12000001,Any other mixed,Mixed,Set quit date,Male,5
2019/20 Q2,E08000023,E12000001,Bangladeshi,Asian,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Bangladeshi,Asian,Quit,Male,1
2019/20 Q2,E08000023,E12000001,Bangladeshi,Asian,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,Bangladeshi,Asian,Set quit date,Male,4
2019/20 Q2,E08000023,E12000001,Caribbean,Black,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Caribbean,Black,Quit,Male,0
2019/20 Q2,E08000023,E12000001,Caribbean,Black,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,Caribbean,Black,Set quit date,Male,0
2019/20 Q2,E08000023,E12000001,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Chinese,Any other ethnic,Quit,Male,0
2019/20 Q2,E08000023,E12000001,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,Chinese,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E08000023,E12000001,Indian,Asian,Quit,Female,1
2019/20 Q2,E08000023,E12000001,Indian,Asian,Quit,Male,0
2019/20 Q2,E08000023,E12000001,Indian,Asian,Set quit date,Female,2
2019/20 Q2,E08000023,E12000001,Indian,Asian,Set quit date,Male,1
2019/20 Q2,E08000023,E12000001,Not stated,Not stated,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Not stated,Not stated,Quit,Male,1
2019/20 Q2,E08000023,E12000001,Not stated,Not stated,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,Not stated,Not stated,Set quit date,Male,2
2019/20 Q2,E08000023,E12000001,Pakistani,Asian,Quit,Female,0
2019/20 Q2,E08000023,E12000001,Pakistani,Asian,Quit,Male,0
2019/20 Q2,E08000023,E12000001,Pakistani,Asian,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,Pakistani,Asian,Set quit date,Male,1
2019/20 Q2,E08000023,E12000001,White British,White,Quit,Female,185
2019/20 Q2,E08000023,E12000001,White British,White,Quit,Male,151
2019/20 Q2,E08000023,E12000001,White British,White,Set quit date,Female,482
2019/20 Q2,E08000023,E12000001,White British,White,Set quit date,Male,307
2019/20 Q2,E08000023,E12000001,White Irish,White,Quit,Female,0
2019/20 Q2,E08000023,E12000001,White Irish,White,Quit,Male,1
2019/20 Q2,E08000023,E12000001,White Irish,White,Set quit date,Female,2
2019/20 Q2,E08000023,E12000001,White Irish,White,Set quit date,Male,4
2019/20 Q2,E08000023,E12000001,White and Asian,Mixed,Quit,Female,0
2019/20 Q2,E08000023,E12000001,White and Asian,Mixed,Quit,Male,0
2019/20 Q2,E08000023,E12000001,White and Asian,Mixed,Set quit date,Female,0
2019/20 Q2,E08000023,E12000001,White and Asian,Mixed,Set quit date,Male,1
2019/20 Q2,E08000023,E12000001,White and Black African,Mixed,Quit,Female,0
2019/20 Q2,E08000023,E12000001,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E08000023,E12000001,White and Black African,Mixed,Set quit date,Female,1
2019/20 Q2,E08000023,E12000001,White and Black African,Mixed,Set quit date,Male,0
2019/20 Q2,E08000023,E12000001,White and Black Caribbean,Mixed,Quit,Female,1
2019/20 Q2,E08000023,E12000001,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E08000023,E12000001,White and Black Caribbean,Mixed,Set quit date,Female,1
2019/20 Q2,E08000023,E12000001,White and Black Caribbean,Mixed,Set quit date,Male,1
2019/20 Q2,E08000024,E12000001,African,Black,Quit,Female,0
2019/20 Q2,E08000024,E12000001,African,Black,Quit,Male,1
2019/20 Q2,E08000024,E12000001,African,Black,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,African,Black,Set quit date,Male,1
2019/20 Q2,E08000024,E12000001,Any other Asian,Asian,Quit,Female,0
2019/20 Q2,E08000024,E12000001,Any other Asian,Asian,Quit,Male,1
2019/20 Q2,E08000024,E12000001,Any other Asian,Asian,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,Any other Asian,Asian,Set quit date,Male,1
2019/20 Q2,E08000024,E12000001,Any other Black,Black,Quit,Female,0
2019/20 Q2,E08000024,E12000001,Any other Black,Black,Quit,Male,1
2019/20 Q2,E08000024,E12000001,Any other Black,Black,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,Any other Black,Black,Set quit date,Male,1
2019/20 Q2,E08000024,E12000001,Any other White,White,Quit,Female,1
2019/20 Q2,E08000024,E12000001,Any other White,White,Quit,Male,1
2019/20 Q2,E08000024,E12000001,Any other White,White,Set quit date,Female,4
2019/20 Q2,E08000024,E12000001,Any other White,White,Set quit date,Male,3
2019/20 Q2,E08000024,E12000001,Any other ethnic,Any other ethnic,Quit,Female,1
2019/20 Q2,E08000024,E12000001,Any other ethnic,Any other ethnic,Quit,Male,2
2019/20 Q2,E08000024,E12000001,Any other ethnic,Any other ethnic,Set quit date,Female,2
2019/20 Q2,E08000024,E12000001,Any other ethnic,Any other ethnic,Set quit date,Male,3
2019/20 Q2,E08000024,E12000001,Any other mixed,Mixed,Quit,Female,0
2019/20 Q2,E08000024,E12000001,Any other mixed,Mixed,Quit,Male,1
2019/20 Q2,E08000024,E12000001,Any other mixed,Mixed,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,Any other mixed,Mixed,Set quit date,Male,2
2019/20 Q2,E08000024,E12000001,Bangladeshi,Asian,Quit,Female,0
2019/20 Q2,E08000024,E12000001,Bangladeshi,Asian,Quit,Male,2
2019/20 Q2,E08000024,E12000001,Bangladeshi,Asian,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,Bangladeshi,Asian,Set quit date,Male,2
2019/20 Q2,E08000024,E12000001,Caribbean,Black,Quit,Female,0
2019/20 Q2,E08000024,E12000001,Caribbean,Black,Quit,Male,0
2019/20 Q2,E08000024,E12000001,Caribbean,Black,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,Caribbean,Black,Set quit date,Male,0
2019/20 Q2,E08000024,E12000001,Chinese,Any other ethnic,Quit,Female,0
2019/20 Q2,E08000024,E12000001,Chinese,Any other ethnic,Quit,Male,0
2019/20 Q2,E08000024,E12000001,Chinese,Any other ethnic,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,Chinese,Any other ethnic,Set quit date,Male,0
2019/20 Q2,E08000024,E12000001,Indian,Asian,Quit,Female,0
2019/20 Q2,E08000024,E12000001,Indian,Asian,Quit,Male,0
2019/20 Q2,E08000024,E12000001,Indian,Asian,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,Indian,Asian,Set quit date,Male,0
2019/20 Q2,E08000024,E12000001,Not stated,Not stated,Quit,Female,1
2019/20 Q2,E08000024,E12000001,Not stated,Not stated,Quit,Male,1
2019/20 Q2,E08000024,E12000001,Not stated,Not stated,Set quit date,Female,7
2019/20 Q2,E08000024,E12000001,Not stated,Not stated,Set quit date,Male,7
2019/20 Q2,E08000024,E12000001,Pakistani,Asian,Quit,Female,0
2019/20 Q2,E08000024,E12000001,Pakistani,Asian,Quit,Male,0
2019/20 Q2,E08000024,E12000001,Pakistani,Asian,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,Pakistani,Asian,Set quit date,Male,0
2019/20 Q2,E08000024,E12000001,White British,White,Quit,Female,190
2019/20 Q2,E08000024,E12000001,White British,White,Quit,Male,180
2019/20 Q2,E08000024,E12000001,White British,White,Set quit date,Female,494
2019/20 Q2,E08000024,E12000001,White British,White,Set quit date,Male,347
2019/20 Q2,E08000024,E12000001,White Irish,White,Quit,Female,1
2019/20 Q2,E08000024,E12000001,White Irish,White,Quit,Male,0
2019/20 Q2,E08000024,E12000001,White Irish,White,Set quit date,Female,2
2019/20 Q2,E08000024,E12000001,White Irish,White,Set quit date,Male,0
2019/20 Q2,E08000024,E12000001,White and Asian,Mixed,Quit,Female,0
2019/20 Q2,E08000024,E12000001,White and Asian,Mixed,Quit,Male,0
2019/20 Q2,E08000024,E12000001,White and Asian,Mixed,Set quit date,Female,1
2019/20 Q2,E08000024,E12000001,White and Asian,Mixed,Set quit date,Male,1
2019/20 Q2,E08000024,E12000001,White and Black African,Mixed,Quit,Female,0
2019/20 Q2,E08000024,E12000001,White and Black African,Mixed,Quit,Male,0
2019/20 Q2,E08000024,E12000001,White and Black African,Mixed,Set quit date,Female,0
2019/20 Q2,E08000024,E12000001,White and Black African,Mixed,Set quit date,Male,0
2019/20 Q2,E08000024,E12000001,White and Black Caribbean,Mixed,Quit,Female,0
2019/20 Q2,E08000024,E12000001,White and Black Caribbean,Mixed,Quit,Male,0
2019/20 Q2,E08000024,E12000001,White and Black Caribbean,Mixed,Set quit date,Female,1
