Time Period,OrgCode,ParentOrgCode,Sex,QuitStatus,MonitoringCategory,Total
2019/20 Q2,E08000035,E12000003,Male,Set quit date,45-59,109
2019/20 Q2,E08000035,E12000003,Male,Set quit date,60 and over,66
2019/20 Q2,E08000035,E12000003,Male,Set quit date,Under 18,1
2019/20 Q2,E08000036,E12000003,Female,Not known,18-34,42
2019/20 Q2,E08000036,E12000003,Female,Not known,35-44,20
2019/20 Q2,E08000036,E12000003,Female,Not known,45-59,15
2019/20 Q2,E08000036,E12000003,Female,Not known,60 and over,10
2019/20 Q2,E08000036,E12000003,Female,Not known,Under 18,0
2019/20 Q2,E08000036,E12000003,Female,Not quit,18-34,28
2019/20 Q2,E08000036,E12000003,Female,Not quit,35-44,25
2019/20 Q2,E08000036,E12000003,Female,Not quit,45-59,30
2019/20 Q2,E08000036,E12000003,Female,Not quit,60 and over,20
2019/20 Q2,E08000036,E12000003,Female,Not quit,Under 18,3
2019/20 Q2,E08000036,E12000003,Female,Quit,18-34,117
2019/20 Q2,E08000036,E12000003,Female,Quit,35-44,56
2019/20 Q2,E08000036,E12000003,Female,Quit,45-59,119
2019/20 Q2,E08000036,E12000003,Female,Quit,60 and over,100
2019/20 Q2,E08000036,E12000003,Female,Quit,Under 18,4
2019/20 Q2,E08000036,E12000003,Female,Quit CO,18-34,62
2019/20 Q2,E08000036,E12000003,Female,Quit CO,35-44,35
2019/20 Q2,E08000036,E12000003,Female,Quit CO,45-59,78
2019/20 Q2,E08000036,E12000003,Female,Quit CO,60 and over,62
2019/20 Q2,E08000036,E12000003,Female,Quit CO,Under 18,3
2019/20 Q2,E08000036,E12000003,Female,Set quit date,18-34,187
2019/20 Q2,E08000036,E12000003,Female,Set quit date,35-44,101
2019/20 Q2,E08000036,E12000003,Female,Set quit date,45-59,164
2019/20 Q2,E08000036,E12000003,Female,Set quit date,60 and over,130
2019/20 Q2,E08000036,E12000003,Female,Set quit date,Under 18,7
2019/20 Q2,E08000036,E12000003,Male,Not known,18-34,15
2019/20 Q2,E08000036,E12000003,Male,Not known,35-44,5
2019/20 Q2,E08000036,E12000003,Male,Not known,45-59,19
2019/20 Q2,E08000036,E12000003,Male,Not known,60 and over,9
2019/20 Q2,E08000036,E12000003,Male,Not known,Under 18,0
2019/20 Q2,E08000036,E12000003,Male,Not quit,18-34,16
2019/20 Q2,E08000036,E12000003,Male,Not quit,35-44,15
2019/20 Q2,E08000036,E12000003,Male,Not quit,45-59,22
2019/20 Q2,E08000036,E12000003,Male,Not quit,60 and over,19
2019/20 Q2,E08000036,E12000003,Male,Not quit,Under 18,2
2019/20 Q2,E08000036,E12000003,Male,Quit,18-34,73
2019/20 Q2,E08000036,E12000003,Male,Quit,35-44,58
2019/20 Q2,E08000036,E12000003,Male,Quit,45-59,139
2019/20 Q2,E08000036,E12000003,Male,Quit,60 and over,84
2019/20 Q2,E08000036,E12000003,Male,Quit,Under 18,1
2019/20 Q2,E08000036,E12000003,Male,Quit CO,18-34,25
2019/20 Q2,E08000036,E12000003,Male,Quit CO,35-44,33
2019/20 Q2,E08000036,E12000003,Male,Quit CO,45-59,88
2019/20 Q2,E08000036,E12000003,Male,Quit CO,60 and over,57
2019/20 Q2,E08000036,E12000003,Male,Quit CO,Under 18,1
2019/20 Q2,E08000036,E12000003,Male,Set quit date,18-34,104
2019/20 Q2,E08000036,E12000003,Male,Set quit date,35-44,78
2019/20 Q2,E08000036,E12000003,Male,Set quit date,45-59,180
2019/20 Q2,E08000036,E12000003,Male,Set quit date,60 and over,112
2019/20 Q2,E08000036,E12000003,Male,Set quit date,Under 18,3
2019/20 Q2,E08000037,E12000001,Female,Not known,18-34,29
2019/20 Q2,E08000037,E12000001,Female,Not known,35-44,20
2019/20 Q2,E08000037,E12000001,Female,Not known,45-59,20
2019/20 Q2,E08000037,E12000001,Female,Not known,60 and over,14
2019/20 Q2,E08000037,E12000001,Female,Not known,Under 18,0
2019/20 Q2,E08000037,E12000001,Female,Not quit,18-34,22
2019/20 Q2,E08000037,E12000001,Female,Not quit,35-44,18
2019/20 Q2,E08000037,E12000001,Female,Not quit,45-59,33
2019/20 Q2,E08000037,E12000001,Female,Not quit,60 and over,25
2019/20 Q2,E08000037,E12000001,Female,Not quit,Under 18,5
2019/20 Q2,E08000037,E12000001,Female,Quit,18-34,29
2019/20 Q2,E08000037,E12000001,Female,Quit,35-44,46
2019/20 Q2,E08000037,E12000001,Female,Quit,45-59,59
2019/20 Q2,E08000037,E12000001,Female,Quit,60 and over,46
2019/20 Q2,E08000037,E12000001,Female,Quit,Under 18,2
2019/20 Q2,E08000037,E12000001,Female,Quit CO,18-34,26
2019/20 Q2,E08000037,E12000001,Female,Quit CO,35-44,37
2019/20 Q2,E08000037,E12000001,Female,Quit CO,45-59,52
2019/20 Q2,E08000037,E12000001,Female,Quit CO,60 and over,38
2019/20 Q2,E08000037,E12000001,Female,Quit CO,Under 18,1
2019/20 Q2,E08000037,E12000001,Female,Set quit date,18-34,80
2019/20 Q2,E08000037,E12000001,Female,Set quit date,35-44,84
2019/20 Q2,E08000037,E12000001,Female,Set quit date,45-59,112
2019/20 Q2,E08000037,E12000001,Female,Set quit date,60 and over,85
2019/20 Q2,E08000037,E12000001,Female,Set quit date,Under 18,7
2019/20 Q2,E08000037,E12000001,Male,Not known,18-34,25
2019/20 Q2,E08000037,E12000001,Male,Not known,35-44,20
2019/20 Q2,E08000037,E12000001,Male,Not known,45-59,23
2019/20 Q2,E08000037,E12000001,Male,Not known,60 and over,8
2019/20 Q2,E08000037,E12000001,Male,Not known,Under 18,1
2019/20 Q2,E08000037,E12000001,Male,Not quit,18-34,15
2019/20 Q2,E08000037,E12000001,Male,Not quit,35-44,15
2019/20 Q2,E08000037,E12000001,Male,Not quit,45-59,26
2019/20 Q2,E08000037,E12000001,Male,Not quit,60 and over,13
2019/20 Q2,E08000037,E12000001,Male,Not quit,Under 18,4
2019/20 Q2,E08000037,E12000001,Male,Quit,18-34,27
2019/20 Q2,E08000037,E12000001,Male,Quit,35-44,34
2019/20 Q2,E08000037,E12000001,Male,Quit,45-59,61
2019/20 Q2,E08000037,E12000001,Male,Quit,60 and over,67
2019/20 Q2,E08000037,E12000001,Male,Quit,Under 18,6
2019/20 Q2,E08000037,E12000001,Male,Quit CO,18-34,22
2019/20 Q2,E08000037,E12000001,Male,Quit CO,35-44,28
2019/20 Q2,E08000037,E12000001,Male,Quit CO,45-59,52
2019/20 Q2,E08000037,E12000001,Male,Quit CO,60 and over,59
2019/20 Q2,E08000037,E12000001,Male,Quit CO,Under 18,2
2019/20 Q2,E08000037,E12000001,Male,Set quit date,18-34,67
2019/20 Q2,E08000037,E12000001,Male,Set quit date,35-44,69
2019/20 Q2,E08000037,E12000001,Male,Set quit date,45-59,110
2019/20 Q2,E08000037,E12000001,Male,Set quit date,60 and over,88
2019/20 Q2,E08000037,E12000001,Male,Set quit date,Under 18,11
2019/20 Q2,E09000001,E12000007,Female,Not known,18-34,1
2019/20 Q2,E09000001,E12000007,Female,Not known,35-44,0
2019/20 Q2,E09000001,E12000007,Female,Not known,45-59,0
2019/20 Q2,E09000001,E12000007,Female,Not known,60 and over,1
2019/20 Q2,E09000001,E12000007,Female,Not known,Under 18,0
2019/20 Q2,E09000001,E12000007,Female,Not quit,18-34,8
2019/20 Q2,E09000001,E12000007,Female,Not quit,35-44,9
2019/20 Q2,E09000001,E12000007,Female,Not quit,45-59,6
2019/20 Q2,E09000001,E12000007,Female,Not quit,60 and over,1
2019/20 Q2,E09000001,E12000007,Female,Not quit,Under 18,0
2019/20 Q2,E09000001,E12000007,Female,Quit,18-34,6
2019/20 Q2,E09000001,E12000007,Female,Quit,35-44,10
2019/20 Q2,E09000001,E12000007,Female,Quit,45-59,9
2019/20 Q2,E09000001,E12000007,Female,Quit,60 and over,2
2019/20 Q2,E09000001,E12000007,Female,Quit,Under 18,0
2019/20 Q2,E09000001,E12000007,Female,Quit CO,18-34,5
2019/20 Q2,E09000001,E12000007,Female,Quit CO,35-44,9
2019/20 Q2,E09000001,E12000007,Female,Quit CO,45-59,9
2019/20 Q2,E09000001,E12000007,Female,Quit CO,60 and over,2
2019/20 Q2,E09000001,E12000007,Female,Quit CO,Under 18,0
2019/20 Q2,E09000001,E12000007,Female,Set quit date,18-34,15
2019/20 Q2,E09000001,E12000007,Female,Set quit date,35-44,19
2019/20 Q2,E09000001,E12000007,Female,Set quit date,45-59,15
2019/20 Q2,E09000001,E12000007,Female,Set quit date,60 and over,4
2019/20 Q2,E09000001,E12000007,Female,Set quit date,Under 18,0
2019/20 Q2,E09000001,E12000007,Male,Not known,18-34,3
2019/20 Q2,E09000001,E12000007,Male,Not known,35-44,2
2019/20 Q2,E09000001,E12000007,Male,Not known,45-59,0
2019/20 Q2,E09000001,E12000007,Male,Not known,60 and over,0
2019/20 Q2,E09000001,E12000007,Male,Not known,Under 18,0
2019/20 Q2,E09000001,E12000007,Male,Not quit,18-34,8
2019/20 Q2,E09000001,E12000007,Male,Not quit,35-44,6
2019/20 Q2,E09000001,E12000007,Male,Not quit,45-59,8
2019/20 Q2,E09000001,E12000007,Male,Not quit,60 and over,0
2019/20 Q2,E09000001,E12000007,Male,Not quit,Under 18,0
2019/20 Q2,E09000001,E12000007,Male,Quit,18-34,9
2019/20 Q2,E09000001,E12000007,Male,Quit,35-44,17
2019/20 Q2,E09000001,E12000007,Male,Quit,45-59,14
2019/20 Q2,E09000001,E12000007,Male,Quit,60 and over,3
2019/20 Q2,E09000001,E12000007,Male,Quit,Under 18,0
2019/20 Q2,E09000001,E12000007,Male,Quit CO,18-34,8
2019/20 Q2,E09000001,E12000007,Male,Quit CO,35-44,16
2019/20 Q2,E09000001,E12000007,Male,Quit CO,45-59,12
2019/20 Q2,E09000001,E12000007,Male,Quit CO,60 and over,2
2019/20 Q2,E09000001,E12000007,Male,Quit CO,Under 18,0
2019/20 Q2,E09000001,E12000007,Male,Set quit date,18-34,20
2019/20 Q2,E09000001,E12000007,Male,Set quit date,35-44,25
2019/20 Q2,E09000001,E12000007,Male,Set quit date,45-59,22
2019/20 Q2,E09000001,E12000007,Male,Set quit date,60 and over,3
2019/20 Q2,E09000001,E12000007,Male,Set quit date,Under 18,0
2019/20 Q2,E09000002,E12000007,Female,Not known,18-34,6
2019/20 Q2,E09000002,E12000007,Female,Not known,35-44,1
2019/20 Q2,E09000002,E12000007,Female,Not known,45-59,2
2019/20 Q2,E09000002,E12000007,Female,Not known,60 and over,0
2019/20 Q2,E09000002,E12000007,Female,Not known,Under 18,0
2019/20 Q2,E09000002,E12000007,Female,Not quit,18-34,45
2019/20 Q2,E09000002,E12000007,Female,Not quit,35-44,31
2019/20 Q2,E09000002,E12000007,Female,Not quit,45-59,23
2019/20 Q2,E09000002,E12000007,Female,Not quit,60 and over,18
2019/20 Q2,E09000002,E12000007,Female,Not quit,Under 18,0
2019/20 Q2,E09000002,E12000007,Female,Quit,18-34,43
2019/20 Q2,E09000002,E12000007,Female,Quit,35-44,23
2019/20 Q2,E09000002,E12000007,Female,Quit,45-59,36
2019/20 Q2,E09000002,E12000007,Female,Quit,60 and over,32
2019/20 Q2,E09000002,E12000007,Female,Quit,Under 18,0
2019/20 Q2,E09000002,E12000007,Female,Quit CO,18-34,36
2019/20 Q2,E09000002,E12000007,Female,Quit CO,35-44,22
2019/20 Q2,E09000002,E12000007,Female,Quit CO,45-59,31
2019/20 Q2,E09000002,E12000007,Female,Quit CO,60 and over,30
2019/20 Q2,E09000002,E12000007,Female,Quit CO,Under 18,0
2019/20 Q2,E09000002,E12000007,Female,Set quit date,18-34,94
2019/20 Q2,E09000002,E12000007,Female,Set quit date,35-44,55
2019/20 Q2,E09000002,E12000007,Female,Set quit date,45-59,61
2019/20 Q2,E09000002,E12000007,Female,Set quit date,60 and over,50
2019/20 Q2,E09000002,E12000007,Female,Set quit date,Under 18,0
2019/20 Q2,E09000002,E12000007,Male,Not known,18-34,4
2019/20 Q2,E09000002,E12000007,Male,Not known,35-44,3
2019/20 Q2,E09000002,E12000007,Male,Not known,45-59,2
2019/20 Q2,E09000002,E12000007,Male,Not known,60 and over,3
2019/20 Q2,E09000002,E12000007,Male,Not known,Under 18,0
2019/20 Q2,E09000002,E12000007,Male,Not quit,18-34,24
2019/20 Q2,E09000002,E12000007,Male,Not quit,35-44,19
2019/20 Q2,E09000002,E12000007,Male,Not quit,45-59,25
2019/20 Q2,E09000002,E12000007,Male,Not quit,60 and over,13
2019/20 Q2,E09000002,E12000007,Male,Not quit,Under 18,0
2019/20 Q2,E09000002,E12000007,Male,Quit,18-34,13
2019/20 Q2,E09000002,E12000007,Male,Quit,35-44,22
2019/20 Q2,E09000002,E12000007,Male,Quit,45-59,48
2019/20 Q2,E09000002,E12000007,Male,Quit,60 and over,23
2019/20 Q2,E09000002,E12000007,Male,Quit,Under 18,0
2019/20 Q2,E09000002,E12000007,Male,Quit CO,18-34,12
2019/20 Q2,E09000002,E12000007,Male,Quit CO,35-44,20
2019/20 Q2,E09000002,E12000007,Male,Quit CO,45-59,44
2019/20 Q2,E09000002,E12000007,Male,Quit CO,60 and over,21
2019/20 Q2,E09000002,E12000007,Male,Quit CO,Under 18,0
2019/20 Q2,E09000002,E12000007,Male,Set quit date,18-34,41
2019/20 Q2,E09000002,E12000007,Male,Set quit date,35-44,44
2019/20 Q2,E09000002,E12000007,Male,Set quit date,45-59,75
2019/20 Q2,E09000002,E12000007,Male,Set quit date,60 and over,39
2019/20 Q2,E09000002,E12000007,Male,Set quit date,Under 18,0
2019/20 Q2,E09000003,E12000007,Female,Not known,18-34,28
2019/20 Q2,E09000003,E12000007,Female,Not known,35-44,12
2019/20 Q2,E09000003,E12000007,Female,Not known,45-59,27
2019/20 Q2,E09000003,E12000007,Female,Not known,60 and over,14
2019/20 Q2,E09000003,E12000007,Female,Not known,Under 18,0
2019/20 Q2,E09000003,E12000007,Female,Not quit,18-34,16
2019/20 Q2,E09000003,E12000007,Female,Not quit,35-44,11
2019/20 Q2,E09000003,E12000007,Female,Not quit,45-59,24
2019/20 Q2,E09000003,E12000007,Female,Not quit,60 and over,18
2019/20 Q2,E09000003,E12000007,Female,Not quit,Under 18,0
2019/20 Q2,E09000003,E12000007,Female,Quit,18-34,15
2019/20 Q2,E09000003,E12000007,Female,Quit,35-44,17
2019/20 Q2,E09000003,E12000007,Female,Quit,45-59,45
2019/20 Q2,E09000003,E12000007,Female,Quit,60 and over,24
2019/20 Q2,E09000003,E12000007,Female,Quit,Under 18,0
2019/20 Q2,E09000003,E12000007,Female,Quit CO,18-34,14
2019/20 Q2,E09000003,E12000007,Female,Quit CO,35-44,12
2019/20 Q2,E09000003,E12000007,Female,Quit CO,45-59,36
2019/20 Q2,E09000003,E12000007,Female,Quit CO,60 and over,17
2019/20 Q2,E09000003,E12000007,Female,Quit CO,Under 18,0
2019/20 Q2,E09000003,E12000007,Female,Set quit date,18-34,59
2019/20 Q2,E09000003,E12000007,Female,Set quit date,35-44,40
2019/20 Q2,E09000003,E12000007,Female,Set quit date,45-59,96
2019/20 Q2,E09000003,E12000007,Female,Set quit date,60 and over,56
2019/20 Q2,E09000003,E12000007,Female,Set quit date,Under 18,0
2019/20 Q2,E09000003,E12000007,Male,Not known,18-34,14
2019/20 Q2,E09000003,E12000007,Male,Not known,35-44,15
2019/20 Q2,E09000003,E12000007,Male,Not known,45-59,25
2019/20 Q2,E09000003,E12000007,Male,Not known,60 and over,14
2019/20 Q2,E09000003,E12000007,Male,Not known,Under 18,0
2019/20 Q2,E09000003,E12000007,Male,Not quit,18-34,9
2019/20 Q2,E09000003,E12000007,Male,Not quit,35-44,10
2019/20 Q2,E09000003,E12000007,Male,Not quit,45-59,23
2019/20 Q2,E09000003,E12000007,Male,Not quit,60 and over,18
2019/20 Q2,E09000003,E12000007,Male,Not quit,Under 18,0
2019/20 Q2,E09000003,E12000007,Male,Quit,18-34,16
2019/20 Q2,E09000003,E12000007,Male,Quit,35-44,28
2019/20 Q2,E09000003,E12000007,Male,Quit,45-59,39
2019/20 Q2,E09000003,E12000007,Male,Quit,60 and over,28
2019/20 Q2,E09000003,E12000007,Male,Quit,Under 18,1
2019/20 Q2,E09000003,E12000007,Male,Quit CO,18-34,12
2019/20 Q2,E09000003,E12000007,Male,Quit CO,35-44,16
2019/20 Q2,E09000003,E12000007,Male,Quit CO,45-59,25
2019/20 Q2,E09000003,E12000007,Male,Quit CO,60 and over,23
2019/20 Q2,E09000003,E12000007,Male,Quit CO,Under 18,1
2019/20 Q2,E09000003,E12000007,Male,Set quit date,18-34,39
2019/20 Q2,E09000003,E12000007,Male,Set quit date,35-44,53
2019/20 Q2,E09000003,E12000007,Male,Set quit date,45-59,87
2019/20 Q2,E09000003,E12000007,Male,Set quit date,60 and over,60
2019/20 Q2,E09000003,E12000007,Male,Set quit date,Under 18,1
2019/20 Q2,E09000004,E12000007,Female,Not known,18-34,0
2019/20 Q2,E09000004,E12000007,Female,Not known,35-44,0
2019/20 Q2,E09000004,E12000007,Female,Not known,45-59,0
2019/20 Q2,E09000004,E12000007,Female,Not known,60 and over,0
2019/20 Q2,E09000004,E12000007,Female,Not known,Under 18,0
2019/20 Q2,E09000004,E12000007,Female,Not quit,18-34,46
2019/20 Q2,E09000004,E12000007,Female,Not quit,35-44,15
2019/20 Q2,E09000004,E12000007,Female,Not quit,45-59,46
2019/20 Q2,E09000004,E12000007,Female,Not quit,60 and over,18
2019/20 Q2,E09000004,E12000007,Female,Not quit,Under 18,2
2019/20 Q2,E09000004,E12000007,Female,Quit,18-34,36
2019/20 Q2,E09000004,E12000007,Female,Quit,35-44,31
2019/20 Q2,E09000004,E12000007,Female,Quit,45-59,42
2019/20 Q2,E09000004,E12000007,Female,Quit,60 and over,34
2019/20 Q2,E09000004,E12000007,Female,Quit,Under 18,0
2019/20 Q2,E09000004,E12000007,Female,Quit CO,18-34,33
2019/20 Q2,E09000004,E12000007,Female,Quit CO,35-44,30
2019/20 Q2,E09000004,E12000007,Female,Quit CO,45-59,42
2019/20 Q2,E09000004,E12000007,Female,Quit CO,60 and over,32
2019/20 Q2,E09000004,E12000007,Female,Quit CO,Under 18,0
2019/20 Q2,E09000004,E12000007,Female,Set quit date,18-34,82
2019/20 Q2,E09000004,E12000007,Female,Set quit date,35-44,46
2019/20 Q2,E09000004,E12000007,Female,Set quit date,45-59,88
2019/20 Q2,E09000004,E12000007,Female,Set quit date,60 and over,52
2019/20 Q2,E09000004,E12000007,Female,Set quit date,Under 18,2
2019/20 Q2,E09000004,E12000007,Male,Not known,18-34,0
2019/20 Q2,E09000004,E12000007,Male,Not known,35-44,0
2019/20 Q2,E09000004,E12000007,Male,Not known,45-59,0
2019/20 Q2,E09000004,E12000007,Male,Not known,60 and over,0
2019/20 Q2,E09000004,E12000007,Male,Not known,Under 18,0
2019/20 Q2,E09000004,E12000007,Male,Not quit,18-34,21
2019/20 Q2,E09000004,E12000007,Male,Not quit,35-44,18
2019/20 Q2,E09000004,E12000007,Male,Not quit,45-59,25
2019/20 Q2,E09000004,E12000007,Male,Not quit,60 and over,15
2019/20 Q2,E09000004,E12000007,Male,Not quit,Under 18,0
2019/20 Q2,E09000004,E12000007,Male,Quit,18-34,20
2019/20 Q2,E09000004,E12000007,Male,Quit,35-44,25
2019/20 Q2,E09000004,E12000007,Male,Quit,45-59,32
2019/20 Q2,E09000004,E12000007,Male,Quit,60 and over,31
2019/20 Q2,E09000004,E12000007,Male,Quit,Under 18,1
2019/20 Q2,E09000004,E12000007,Male,Quit CO,18-34,20
2019/20 Q2,E09000004,E12000007,Male,Quit CO,35-44,21
2019/20 Q2,E09000004,E12000007,Male,Quit CO,45-59,32
2019/20 Q2,E09000004,E12000007,Male,Quit CO,60 and over,30
2019/20 Q2,E09000004,E12000007,Male,Quit CO,Under 18,1
2019/20 Q2,E09000004,E12000007,Male,Set quit date,18-34,41
2019/20 Q2,E09000004,E12000007,Male,Set quit date,35-44,43
2019/20 Q2,E09000004,E12000007,Male,Set quit date,45-59,57
2019/20 Q2,E09000004,E12000007,Male,Set quit date,60 and over,46
2019/20 Q2,E09000004,E12000007,Male,Set quit date,Under 18,1
2019/20 Q2,E09000005,E12000007,Female,Not known,18-34,2
2019/20 Q2,E09000005,E12000007,Female,Not known,35-44,0
2019/20 Q2,E09000005,E12000007,Female,Not known,45-59,1
2019/20 Q2,E09000005,E12000007,Female,Not known,60 and over,0
2019/20 Q2,E09000005,E12000007,Female,Not known,Under 18,0
2019/20 Q2,E09000005,E12000007,Female,Not quit,18-34,0
2019/20 Q2,E09000005,E12000007,Female,Not quit,35-44,1
2019/20 Q2,E09000005,E12000007,Female,Not quit,45-59,0
2019/20 Q2,E09000005,E12000007,Female,Not quit,60 and over,0
2019/20 Q2,E09000005,E12000007,Female,Not quit,Under 18,0
2019/20 Q2,E09000005,E12000007,Female,Quit,18-34,1
2019/20 Q2,E09000005,E12000007,Female,Quit,35-44,0
2019/20 Q2,E09000005,E12000007,Female,Quit,45-59,1
2019/20 Q2,E09000005,E12000007,Female,Quit,60 and over,0
2019/20 Q2,E09000005,E12000007,Female,Quit,Under 18,0
2019/20 Q2,E09000005,E12000007,Female,Quit CO,18-34,0
2019/20 Q2,E09000005,E12000007,Female,Quit CO,35-44,0
2019/20 Q2,E09000005,E12000007,Female,Quit CO,45-59,1
2019/20 Q2,E09000005,E12000007,Female,Quit CO,60 and over,0
2019/20 Q2,E09000005,E12000007,Female,Quit CO,Under 18,0
2019/20 Q2,E09000005,E12000007,Female,Set quit date,18-34,3
2019/20 Q2,E09000005,E12000007,Female,Set quit date,35-44,1
2019/20 Q2,E09000005,E12000007,Female,Set quit date,45-59,2
2019/20 Q2,E09000005,E12000007,Female,Set quit date,60 and over,0
2019/20 Q2,E09000005,E12000007,Female,Set quit date,Under 18,0
2019/20 Q2,E09000005,E12000007,Male,Not known,18-34,0
2019/20 Q2,E09000005,E12000007,Male,Not known,35-44,1
2019/20 Q2,E09000005,E12000007,Male,Not known,45-59,0
2019/20 Q2,E09000005,E12000007,Male,Not known,60 and over,0
2019/20 Q2,E09000005,E12000007,Male,Not known,Under 18,0
2019/20 Q2,E09000005,E12000007,Male,Not quit,18-34,0
2019/20 Q2,E09000005,E12000007,Male,Not quit,35-44,0
2019/20 Q2,E09000005,E12000007,Male,Not quit,45-59,0
2019/20 Q2,E09000005,E12000007,Male,Not quit,60 and over,0
2019/20 Q2,E09000005,E12000007,Male,Not quit,Under 18,0
2019/20 Q2,E09000005,E12000007,Male,Quit,18-34,0
2019/20 Q2,E09000005,E12000007,Male,Quit,35-44,2
2019/20 Q2,E09000005,E12000007,Male,Quit,45-59,0
2019/20 Q2,E09000005,E12000007,Male,Quit,60 and over,0
2019/20 Q2,E09000005,E12000007,Male,Quit,Under 18,0
2019/20 Q2,E09000005,E12000007,Male,Quit CO,18-34,0
2019/20 Q2,E09000005,E12000007,Male,Quit CO,35-44,1
2019/20 Q2,E09000005,E12000007,Male,Quit CO,45-59,0
2019/20 Q2,E09000005,E12000007,Male,Quit CO,60 and over,0
2019/20 Q2,E09000005,E12000007,Male,Quit CO,Under 18,0
2019/20 Q2,E09000005,E12000007,Male,Set quit date,18-34,0
2019/20 Q2,E09000005,E12000007,Male,Set quit date,35-44,3
2019/20 Q2,E09000005,E12000007,Male,Set quit date,45-59,0
2019/20 Q2,E09000005,E12000007,Male,Set quit date,60 and over,0
2019/20 Q2,E09000005,E12000007,Male,Set quit date,Under 18,0
2019/20 Q2,E09000007,E12000007,Female,Not known,18-34,17
2019/20 Q2,E09000007,E12000007,Female,Not known,35-44,8
2019/20 Q2,E09000007,E12000007,Female,Not known,45-59,22
2019/20 Q2,E09000007,E12000007,Female,Not known,60 and over,9
2019/20 Q2,E09000007,E12000007,Female,Not known,Under 18,0
2019/20 Q2,E09000007,E12000007,Female,Not quit,18-34,15
2019/20 Q2,E09000007,E12000007,Female,Not quit,35-44,11
2019/20 Q2,E09000007,E12000007,Female,Not quit,45-59,39
2019/20 Q2,E09000007,E12000007,Female,Not quit,60 and over,27
2019/20 Q2,E09000007,E12000007,Female,Not quit,Under 18,0
2019/20 Q2,E09000007,E12000007,Female,Quit,18-34,35
2019/20 Q2,E09000007,E12000007,Female,Quit,35-44,29
2019/20 Q2,E09000007,E12000007,Female,Quit,45-59,70
2019/20 Q2,E09000007,E12000007,Female,Quit,60 and over,43
2019/20 Q2,E09000007,E12000007,Female,Quit,Under 18,2
2019/20 Q2,E09000007,E12000007,Female,Quit CO,18-34,21
2019/20 Q2,E09000007,E12000007,Female,Quit CO,35-44,18
2019/20 Q2,E09000007,E12000007,Female,Quit CO,45-59,48
2019/20 Q2,E09000007,E12000007,Female,Quit CO,60 and over,34
2019/20 Q2,E09000007,E12000007,Female,Quit CO,Under 18,2
2019/20 Q2,E09000007,E12000007,Female,Set quit date,18-34,67
2019/20 Q2,E09000007,E12000007,Female,Set quit date,35-44,48
2019/20 Q2,E09000007,E12000007,Female,Set quit date,45-59,131
2019/20 Q2,E09000007,E12000007,Female,Set quit date,60 and over,79
2019/20 Q2,E09000007,E12000007,Female,Set quit date,Under 18,2
2019/20 Q2,E09000007,E12000007,Male,Not known,18-34,16
2019/20 Q2,E09000007,E12000007,Male,Not known,35-44,17
2019/20 Q2,E09000007,E12000007,Male,Not known,45-59,25
2019/20 Q2,E09000007,E12000007,Male,Not known,60 and over,17
2019/20 Q2,E09000007,E12000007,Male,Not known,Under 18,1
2019/20 Q2,E09000007,E12000007,Male,Not quit,18-34,16
2019/20 Q2,E09000007,E12000007,Male,Not quit,35-44,12
2019/20 Q2,E09000007,E12000007,Male,Not quit,45-59,35
2019/20 Q2,E09000007,E12000007,Male,Not quit,60 and over,26
2019/20 Q2,E09000007,E12000007,Male,Not quit,Under 18,0
2019/20 Q2,E09000007,E12000007,Male,Quit,18-34,34
2019/20 Q2,E09000007,E12000007,Male,Quit,35-44,55
2019/20 Q2,E09000007,E12000007,Male,Quit,45-59,80
2019/20 Q2,E09000007,E12000007,Male,Quit,60 and over,59
2019/20 Q2,E09000007,E12000007,Male,Quit,Under 18,0
2019/20 Q2,E09000007,E12000007,Male,Quit CO,18-34,22
2019/20 Q2,E09000007,E12000007,Male,Quit CO,35-44,37
2019/20 Q2,E09000007,E12000007,Male,Quit CO,45-59,55
2019/20 Q2,E09000007,E12000007,Male,Quit CO,60 and over,40
2019/20 Q2,E09000007,E12000007,Male,Quit CO,Under 18,0
2019/20 Q2,E09000007,E12000007,Male,Set quit date,18-34,66
2019/20 Q2,E09000007,E12000007,Male,Set quit date,35-44,84
2019/20 Q2,E09000007,E12000007,Male,Set quit date,45-59,140
2019/20 Q2,E09000007,E12000007,Male,Set quit date,60 and over,102
2019/20 Q2,E09000007,E12000007,Male,Set quit date,Under 18,1
2019/20 Q2,E09000008,E12000007,Female,Not known,18-34,9
2019/20 Q2,E09000008,E12000007,Female,Not known,35-44,7
2019/20 Q2,E09000008,E12000007,Female,Not known,45-59,19
2019/20 Q2,E09000008,E12000007,Female,Not known,60 and over,5
2019/20 Q2,E09000008,E12000007,Female,Not known,Under 18,0
2019/20 Q2,E09000008,E12000007,Female,Not quit,18-34,16
2019/20 Q2,E09000008,E12000007,Female,Not quit,35-44,12
2019/20 Q2,E09000008,E12000007,Female,Not quit,45-59,27
2019/20 Q2,E09000008,E12000007,Female,Not quit,60 and over,24
2019/20 Q2,E09000008,E12000007,Female,Not quit,Under 18,0
2019/20 Q2,E09000008,E12000007,Female,Quit,18-34,30
2019/20 Q2,E09000008,E12000007,Female,Quit,35-44,29
2019/20 Q2,E09000008,E12000007,Female,Quit,45-59,57
2019/20 Q2,E09000008,E12000007,Female,Quit,60 and over,50
2019/20 Q2,E09000008,E12000007,Female,Quit,Under 18,0
