Time Period,OrgCode,ParentOrgCode,MonitoringCategory,EthnicGroup,QuitStatus,Sex,Total
2018/19,E08000008,E12000002,Any other ethnic,Any other ethnic,Quit,Female,0
2018/19,E08000008,E12000002,Any other ethnic,Any other ethnic,Quit,Male,0
2018/19,E08000008,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,2
2018/19,E08000008,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,1
2018/19,E08000008,E12000002,Any other mixed,Mixed,Quit,Female,4
2018/19,E08000008,E12000002,Any other mixed,Mixed,Quit,Male,0
2018/19,E08000008,E12000002,Any other mixed,Mixed,Set quit date,Female,5
2018/19,E08000008,E12000002,Any other mixed,Mixed,Set quit date,Male,0
2018/19,E08000008,E12000002,Bangladeshi,Asian,Quit,Female,3
2018/19,E08000008,E12000002,Bangladeshi,Asian,Quit,Male,5
2018/19,E08000008,E12000002,Bangladeshi,Asian,Set quit date,Female,4
2018/19,E08000008,E12000002,Bangladeshi,Asian,Set quit date,Male,20
2018/19,E08000008,E12000002,Caribbean,Black,Quit,Female,0
2018/19,E08000008,E12000002,Caribbean,Black,Quit,Male,0
2018/19,E08000008,E12000002,Caribbean,Black,Set quit date,Female,0
2018/19,E08000008,E12000002,Caribbean,Black,Set quit date,Male,0
2018/19,E08000008,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E08000008,E12000002,Chinese,Any other ethnic,Quit,Male,0
2018/19,E08000008,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E08000008,E12000002,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E08000008,E12000002,Indian,Asian,Quit,Female,4
2018/19,E08000008,E12000002,Indian,Asian,Quit,Male,2
2018/19,E08000008,E12000002,Indian,Asian,Set quit date,Female,5
2018/19,E08000008,E12000002,Indian,Asian,Set quit date,Male,4
2018/19,E08000008,E12000002,Not stated,Not stated,Quit,Female,13
2018/19,E08000008,E12000002,Not stated,Not stated,Quit,Male,7
2018/19,E08000008,E12000002,Not stated,Not stated,Set quit date,Female,53
2018/19,E08000008,E12000002,Not stated,Not stated,Set quit date,Male,19
2018/19,E08000008,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E08000008,E12000002,Pakistani,Asian,Quit,Male,1
2018/19,E08000008,E12000002,Pakistani,Asian,Set quit date,Female,1
2018/19,E08000008,E12000002,Pakistani,Asian,Set quit date,Male,6
2018/19,E08000008,E12000002,White British,White,Quit,Female,280
2018/19,E08000008,E12000002,White British,White,Quit,Male,213
2018/19,E08000008,E12000002,White British,White,Set quit date,Female,654
2018/19,E08000008,E12000002,White British,White,Set quit date,Male,417
2018/19,E08000008,E12000002,White Irish,White,Quit,Female,3
2018/19,E08000008,E12000002,White Irish,White,Quit,Male,6
2018/19,E08000008,E12000002,White Irish,White,Set quit date,Female,6
2018/19,E08000008,E12000002,White Irish,White,Set quit date,Male,12
2018/19,E08000008,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E08000008,E12000002,White and Asian,Mixed,Quit,Male,0
2018/19,E08000008,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E08000008,E12000002,White and Asian,Mixed,Set quit date,Male,2
2018/19,E08000008,E12000002,White and Black African,Mixed,Quit,Female,2
2018/19,E08000008,E12000002,White and Black African,Mixed,Quit,Male,0
2018/19,E08000008,E12000002,White and Black African,Mixed,Set quit date,Female,4
2018/19,E08000008,E12000002,White and Black African,Mixed,Set quit date,Male,0
2018/19,E08000008,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E08000008,E12000002,White and Black Caribbean,Mixed,Quit,Male,1
2018/19,E08000008,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,2
2018/19,E08000008,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,1
2018/19,E08000009,E12000002,African,Black,Quit,Female,0
2018/19,E08000009,E12000002,African,Black,Quit,Male,0
2018/19,E08000009,E12000002,African,Black,Set quit date,Female,0
2018/19,E08000009,E12000002,African,Black,Set quit date,Male,2
2018/19,E08000009,E12000002,Any other Asian,Asian,Quit,Female,0
2018/19,E08000009,E12000002,Any other Asian,Asian,Quit,Male,1
2018/19,E08000009,E12000002,Any other Asian,Asian,Set quit date,Female,1
2018/19,E08000009,E12000002,Any other Asian,Asian,Set quit date,Male,1
2018/19,E08000009,E12000002,Any other Black,Black,Quit,Female,0
2018/19,E08000009,E12000002,Any other Black,Black,Quit,Male,0
2018/19,E08000009,E12000002,Any other Black,Black,Set quit date,Female,0
2018/19,E08000009,E12000002,Any other Black,Black,Set quit date,Male,0
2018/19,E08000009,E12000002,Any other White,White,Quit,Female,1
2018/19,E08000009,E12000002,Any other White,White,Quit,Male,2
2018/19,E08000009,E12000002,Any other White,White,Set quit date,Female,3
2018/19,E08000009,E12000002,Any other White,White,Set quit date,Male,4
2018/19,E08000009,E12000002,Any other ethnic,Any other ethnic,Quit,Female,0
2018/19,E08000009,E12000002,Any other ethnic,Any other ethnic,Quit,Male,1
2018/19,E08000009,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,0
2018/19,E08000009,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,2
2018/19,E08000009,E12000002,Any other mixed,Mixed,Quit,Female,25
2018/19,E08000009,E12000002,Any other mixed,Mixed,Quit,Male,20
2018/19,E08000009,E12000002,Any other mixed,Mixed,Set quit date,Female,67
2018/19,E08000009,E12000002,Any other mixed,Mixed,Set quit date,Male,48
2018/19,E08000009,E12000002,Bangladeshi,Asian,Quit,Female,0
2018/19,E08000009,E12000002,Bangladeshi,Asian,Quit,Male,1
2018/19,E08000009,E12000002,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E08000009,E12000002,Bangladeshi,Asian,Set quit date,Male,1
2018/19,E08000009,E12000002,Caribbean,Black,Quit,Female,2
2018/19,E08000009,E12000002,Caribbean,Black,Quit,Male,1
2018/19,E08000009,E12000002,Caribbean,Black,Set quit date,Female,3
2018/19,E08000009,E12000002,Caribbean,Black,Set quit date,Male,2
2018/19,E08000009,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E08000009,E12000002,Chinese,Any other ethnic,Quit,Male,0
2018/19,E08000009,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E08000009,E12000002,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E08000009,E12000002,Indian,Asian,Quit,Female,0
2018/19,E08000009,E12000002,Indian,Asian,Quit,Male,2
2018/19,E08000009,E12000002,Indian,Asian,Set quit date,Female,0
2018/19,E08000009,E12000002,Indian,Asian,Set quit date,Male,4
2018/19,E08000009,E12000002,Not stated,Not stated,Quit,Female,14
2018/19,E08000009,E12000002,Not stated,Not stated,Quit,Male,10
2018/19,E08000009,E12000002,Not stated,Not stated,Set quit date,Female,30
2018/19,E08000009,E12000002,Not stated,Not stated,Set quit date,Male,23
2018/19,E08000009,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E08000009,E12000002,Pakistani,Asian,Quit,Male,2
2018/19,E08000009,E12000002,Pakistani,Asian,Set quit date,Female,3
2018/19,E08000009,E12000002,Pakistani,Asian,Set quit date,Male,4
2018/19,E08000009,E12000002,White British,White,Quit,Female,34
2018/19,E08000009,E12000002,White British,White,Quit,Male,23
2018/19,E08000009,E12000002,White British,White,Set quit date,Female,105
2018/19,E08000009,E12000002,White British,White,Set quit date,Male,61
2018/19,E08000009,E12000002,White Irish,White,Quit,Female,1
2018/19,E08000009,E12000002,White Irish,White,Quit,Male,0
2018/19,E08000009,E12000002,White Irish,White,Set quit date,Female,3
2018/19,E08000009,E12000002,White Irish,White,Set quit date,Male,1
2018/19,E08000009,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E08000009,E12000002,White and Asian,Mixed,Quit,Male,2
2018/19,E08000009,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E08000009,E12000002,White and Asian,Mixed,Set quit date,Male,2
2018/19,E08000009,E12000002,White and Black African,Mixed,Quit,Female,0
2018/19,E08000009,E12000002,White and Black African,Mixed,Quit,Male,1
2018/19,E08000009,E12000002,White and Black African,Mixed,Set quit date,Female,1
2018/19,E08000009,E12000002,White and Black African,Mixed,Set quit date,Male,1
2018/19,E08000009,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E08000009,E12000002,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E08000009,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,0
2018/19,E08000009,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,0
2018/19,E08000010,E12000002,African,Black,Quit,Female,1
2018/19,E08000010,E12000002,African,Black,Quit,Male,1
2018/19,E08000010,E12000002,African,Black,Set quit date,Female,1
2018/19,E08000010,E12000002,African,Black,Set quit date,Male,1
2018/19,E08000010,E12000002,Any other Asian,Asian,Quit,Female,1
2018/19,E08000010,E12000002,Any other Asian,Asian,Quit,Male,0
2018/19,E08000010,E12000002,Any other Asian,Asian,Set quit date,Female,3
2018/19,E08000010,E12000002,Any other Asian,Asian,Set quit date,Male,4
2018/19,E08000010,E12000002,Any other Black,Black,Quit,Female,1
2018/19,E08000010,E12000002,Any other Black,Black,Quit,Male,1
2018/19,E08000010,E12000002,Any other Black,Black,Set quit date,Female,4
2018/19,E08000010,E12000002,Any other Black,Black,Set quit date,Male,1
2018/19,E08000010,E12000002,Any other White,White,Quit,Female,11
2018/19,E08000010,E12000002,Any other White,White,Quit,Male,4
2018/19,E08000010,E12000002,Any other White,White,Set quit date,Female,20
2018/19,E08000010,E12000002,Any other White,White,Set quit date,Male,13
2018/19,E08000010,E12000002,Any other ethnic,Any other ethnic,Quit,Female,0
2018/19,E08000010,E12000002,Any other ethnic,Any other ethnic,Quit,Male,5
2018/19,E08000010,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,1
2018/19,E08000010,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,7
2018/19,E08000010,E12000002,Any other mixed,Mixed,Quit,Female,3
2018/19,E08000010,E12000002,Any other mixed,Mixed,Quit,Male,1
2018/19,E08000010,E12000002,Any other mixed,Mixed,Set quit date,Female,6
2018/19,E08000010,E12000002,Any other mixed,Mixed,Set quit date,Male,2
2018/19,E08000010,E12000002,Bangladeshi,Asian,Quit,Female,0
2018/19,E08000010,E12000002,Bangladeshi,Asian,Quit,Male,0
2018/19,E08000010,E12000002,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E08000010,E12000002,Bangladeshi,Asian,Set quit date,Male,0
2018/19,E08000010,E12000002,Caribbean,Black,Quit,Female,1
2018/19,E08000010,E12000002,Caribbean,Black,Quit,Male,0
2018/19,E08000010,E12000002,Caribbean,Black,Set quit date,Female,5
2018/19,E08000010,E12000002,Caribbean,Black,Set quit date,Male,1
2018/19,E08000010,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E08000010,E12000002,Chinese,Any other ethnic,Quit,Male,0
2018/19,E08000010,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E08000010,E12000002,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E08000010,E12000002,Indian,Asian,Quit,Female,0
2018/19,E08000010,E12000002,Indian,Asian,Quit,Male,1
2018/19,E08000010,E12000002,Indian,Asian,Set quit date,Female,0
2018/19,E08000010,E12000002,Indian,Asian,Set quit date,Male,3
2018/19,E08000010,E12000002,Not stated,Not stated,Quit,Female,7
2018/19,E08000010,E12000002,Not stated,Not stated,Quit,Male,7
2018/19,E08000010,E12000002,Not stated,Not stated,Set quit date,Female,16
2018/19,E08000010,E12000002,Not stated,Not stated,Set quit date,Male,19
2018/19,E08000010,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E08000010,E12000002,Pakistani,Asian,Quit,Male,2
2018/19,E08000010,E12000002,Pakistani,Asian,Set quit date,Female,1
2018/19,E08000010,E12000002,Pakistani,Asian,Set quit date,Male,2
2018/19,E08000010,E12000002,White British,White,Quit,Female,374
2018/19,E08000010,E12000002,White British,White,Quit,Male,303
2018/19,E08000010,E12000002,White British,White,Set quit date,Female,913
2018/19,E08000010,E12000002,White British,White,Set quit date,Male,691
2018/19,E08000010,E12000002,White Irish,White,Quit,Female,1
2018/19,E08000010,E12000002,White Irish,White,Quit,Male,2
2018/19,E08000010,E12000002,White Irish,White,Set quit date,Female,3
2018/19,E08000010,E12000002,White Irish,White,Set quit date,Male,2
2018/19,E08000010,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E08000010,E12000002,White and Asian,Mixed,Quit,Male,1
2018/19,E08000010,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E08000010,E12000002,White and Asian,Mixed,Set quit date,Male,1
2018/19,E08000010,E12000002,White and Black African,Mixed,Quit,Female,1
2018/19,E08000010,E12000002,White and Black African,Mixed,Quit,Male,0
2018/19,E08000010,E12000002,White and Black African,Mixed,Set quit date,Female,2
2018/19,E08000010,E12000002,White and Black African,Mixed,Set quit date,Male,0
2018/19,E08000010,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E08000010,E12000002,White and Black Caribbean,Mixed,Quit,Male,1
2018/19,E08000010,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,0
2018/19,E08000010,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,2
2018/19,E08000011,E12000002,African,Black,Quit,Female,0
2018/19,E08000011,E12000002,African,Black,Quit,Male,0
2018/19,E08000011,E12000002,African,Black,Set quit date,Female,0
2018/19,E08000011,E12000002,African,Black,Set quit date,Male,0
2018/19,E08000011,E12000002,Any other Asian,Asian,Quit,Female,0
2018/19,E08000011,E12000002,Any other Asian,Asian,Quit,Male,0
2018/19,E08000011,E12000002,Any other Asian,Asian,Set quit date,Female,1
2018/19,E08000011,E12000002,Any other Asian,Asian,Set quit date,Male,0
2018/19,E08000011,E12000002,Any other Black,Black,Quit,Female,0
2018/19,E08000011,E12000002,Any other Black,Black,Quit,Male,0
2018/19,E08000011,E12000002,Any other Black,Black,Set quit date,Female,0
2018/19,E08000011,E12000002,Any other Black,Black,Set quit date,Male,0
2018/19,E08000011,E12000002,Any other White,White,Quit,Female,6
2018/19,E08000011,E12000002,Any other White,White,Quit,Male,1
2018/19,E08000011,E12000002,Any other White,White,Set quit date,Female,9
2018/19,E08000011,E12000002,Any other White,White,Set quit date,Male,4
2018/19,E08000011,E12000002,Any other ethnic,Any other ethnic,Quit,Female,0
2018/19,E08000011,E12000002,Any other ethnic,Any other ethnic,Quit,Male,1
2018/19,E08000011,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,2
2018/19,E08000011,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,2
2018/19,E08000011,E12000002,Any other mixed,Mixed,Quit,Female,0
2018/19,E08000011,E12000002,Any other mixed,Mixed,Quit,Male,0
2018/19,E08000011,E12000002,Any other mixed,Mixed,Set quit date,Female,1
2018/19,E08000011,E12000002,Any other mixed,Mixed,Set quit date,Male,0
2018/19,E08000011,E12000002,Bangladeshi,Asian,Quit,Female,0
2018/19,E08000011,E12000002,Bangladeshi,Asian,Quit,Male,0
2018/19,E08000011,E12000002,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E08000011,E12000002,Bangladeshi,Asian,Set quit date,Male,0
2018/19,E08000011,E12000002,Caribbean,Black,Quit,Female,0
2018/19,E08000011,E12000002,Caribbean,Black,Quit,Male,0
2018/19,E08000011,E12000002,Caribbean,Black,Set quit date,Female,0
2018/19,E08000011,E12000002,Caribbean,Black,Set quit date,Male,0
2018/19,E08000011,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E08000011,E12000002,Chinese,Any other ethnic,Quit,Male,1
2018/19,E08000011,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E08000011,E12000002,Chinese,Any other ethnic,Set quit date,Male,1
2018/19,E08000011,E12000002,Indian,Asian,Quit,Female,0
2018/19,E08000011,E12000002,Indian,Asian,Quit,Male,0
2018/19,E08000011,E12000002,Indian,Asian,Set quit date,Female,0
2018/19,E08000011,E12000002,Indian,Asian,Set quit date,Male,0
2018/19,E08000011,E12000002,Not stated,Not stated,Quit,Female,10
2018/19,E08000011,E12000002,Not stated,Not stated,Quit,Male,8
2018/19,E08000011,E12000002,Not stated,Not stated,Set quit date,Female,23
2018/19,E08000011,E12000002,Not stated,Not stated,Set quit date,Male,20
2018/19,E08000011,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E08000011,E12000002,Pakistani,Asian,Quit,Male,0
2018/19,E08000011,E12000002,Pakistani,Asian,Set quit date,Female,0
2018/19,E08000011,E12000002,Pakistani,Asian,Set quit date,Male,0
2018/19,E08000011,E12000002,White British,White,Quit,Female,532
2018/19,E08000011,E12000002,White British,White,Quit,Male,366
2018/19,E08000011,E12000002,White British,White,Set quit date,Female,1015
2018/19,E08000011,E12000002,White British,White,Set quit date,Male,644
2018/19,E08000011,E12000002,White Irish,White,Quit,Female,0
2018/19,E08000011,E12000002,White Irish,White,Quit,Male,3
2018/19,E08000011,E12000002,White Irish,White,Set quit date,Female,1
2018/19,E08000011,E12000002,White Irish,White,Set quit date,Male,6
2018/19,E08000011,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E08000011,E12000002,White and Asian,Mixed,Quit,Male,0
2018/19,E08000011,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E08000011,E12000002,White and Asian,Mixed,Set quit date,Male,0
2018/19,E08000011,E12000002,White and Black African,Mixed,Quit,Female,0
2018/19,E08000011,E12000002,White and Black African,Mixed,Quit,Male,0
2018/19,E08000011,E12000002,White and Black African,Mixed,Set quit date,Female,0
2018/19,E08000011,E12000002,White and Black African,Mixed,Set quit date,Male,0
2018/19,E08000011,E12000002,White and Black Caribbean,Mixed,Quit,Female,0
2018/19,E08000011,E12000002,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E08000011,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,0
2018/19,E08000011,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,1
2018/19,E08000012,E12000002,African,Black,Quit,Female,12
2018/19,E08000012,E12000002,African,Black,Quit,Male,13
2018/19,E08000012,E12000002,African,Black,Set quit date,Female,25
2018/19,E08000012,E12000002,African,Black,Set quit date,Male,46
2018/19,E08000012,E12000002,Any other Asian,Asian,Quit,Female,1
2018/19,E08000012,E12000002,Any other Asian,Asian,Quit,Male,9
2018/19,E08000012,E12000002,Any other Asian,Asian,Set quit date,Female,5
2018/19,E08000012,E12000002,Any other Asian,Asian,Set quit date,Male,29
2018/19,E08000012,E12000002,Any other Black,Black,Quit,Female,4
2018/19,E08000012,E12000002,Any other Black,Black,Quit,Male,1
2018/19,E08000012,E12000002,Any other Black,Black,Set quit date,Female,7
2018/19,E08000012,E12000002,Any other Black,Black,Set quit date,Male,6
2018/19,E08000012,E12000002,Any other White,White,Quit,Female,47
2018/19,E08000012,E12000002,Any other White,White,Quit,Male,29
2018/19,E08000012,E12000002,Any other White,White,Set quit date,Female,82
2018/19,E08000012,E12000002,Any other White,White,Set quit date,Male,58
2018/19,E08000012,E12000002,Any other ethnic,Any other ethnic,Quit,Female,9
2018/19,E08000012,E12000002,Any other ethnic,Any other ethnic,Quit,Male,23
2018/19,E08000012,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,22
2018/19,E08000012,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,45
2018/19,E08000012,E12000002,Any other mixed,Mixed,Quit,Female,5
2018/19,E08000012,E12000002,Any other mixed,Mixed,Quit,Male,10
2018/19,E08000012,E12000002,Any other mixed,Mixed,Set quit date,Female,18
2018/19,E08000012,E12000002,Any other mixed,Mixed,Set quit date,Male,15
2018/19,E08000012,E12000002,Bangladeshi,Asian,Quit,Female,1
2018/19,E08000012,E12000002,Bangladeshi,Asian,Quit,Male,5
2018/19,E08000012,E12000002,Bangladeshi,Asian,Set quit date,Female,1
2018/19,E08000012,E12000002,Bangladeshi,Asian,Set quit date,Male,10
2018/19,E08000012,E12000002,Caribbean,Black,Quit,Female,6
2018/19,E08000012,E12000002,Caribbean,Black,Quit,Male,7
2018/19,E08000012,E12000002,Caribbean,Black,Set quit date,Female,17
2018/19,E08000012,E12000002,Caribbean,Black,Set quit date,Male,8
2018/19,E08000012,E12000002,Chinese,Any other ethnic,Quit,Female,2
2018/19,E08000012,E12000002,Chinese,Any other ethnic,Quit,Male,1
2018/19,E08000012,E12000002,Chinese,Any other ethnic,Set quit date,Female,5
2018/19,E08000012,E12000002,Chinese,Any other ethnic,Set quit date,Male,5
2018/19,E08000012,E12000002,Indian,Asian,Quit,Female,1
2018/19,E08000012,E12000002,Indian,Asian,Quit,Male,8
2018/19,E08000012,E12000002,Indian,Asian,Set quit date,Female,8
2018/19,E08000012,E12000002,Indian,Asian,Set quit date,Male,12
2018/19,E08000012,E12000002,Not stated,Not stated,Quit,Female,16
2018/19,E08000012,E12000002,Not stated,Not stated,Quit,Male,10
2018/19,E08000012,E12000002,Not stated,Not stated,Set quit date,Female,52
2018/19,E08000012,E12000002,Not stated,Not stated,Set quit date,Male,29
2018/19,E08000012,E12000002,Pakistani,Asian,Quit,Female,4
2018/19,E08000012,E12000002,Pakistani,Asian,Quit,Male,4
2018/19,E08000012,E12000002,Pakistani,Asian,Set quit date,Female,6
2018/19,E08000012,E12000002,Pakistani,Asian,Set quit date,Male,9
2018/19,E08000012,E12000002,White British,White,Quit,Female,1239
2018/19,E08000012,E12000002,White British,White,Quit,Male,875
2018/19,E08000012,E12000002,White British,White,Set quit date,Female,2394
2018/19,E08000012,E12000002,White British,White,Set quit date,Male,1578
2018/19,E08000012,E12000002,White Irish,White,Quit,Female,16
2018/19,E08000012,E12000002,White Irish,White,Quit,Male,12
2018/19,E08000012,E12000002,White Irish,White,Set quit date,Female,25
2018/19,E08000012,E12000002,White Irish,White,Set quit date,Male,18
2018/19,E08000012,E12000002,White and Asian,Mixed,Quit,Female,4
2018/19,E08000012,E12000002,White and Asian,Mixed,Quit,Male,10
2018/19,E08000012,E12000002,White and Asian,Mixed,Set quit date,Female,8
2018/19,E08000012,E12000002,White and Asian,Mixed,Set quit date,Male,26
2018/19,E08000012,E12000002,White and Black African,Mixed,Quit,Female,7
2018/19,E08000012,E12000002,White and Black African,Mixed,Quit,Male,9
2018/19,E08000012,E12000002,White and Black African,Mixed,Set quit date,Female,20
2018/19,E08000012,E12000002,White and Black African,Mixed,Set quit date,Male,24
2018/19,E08000012,E12000002,White and Black Caribbean,Mixed,Quit,Female,21
2018/19,E08000012,E12000002,White and Black Caribbean,Mixed,Quit,Male,5
2018/19,E08000012,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,43
2018/19,E08000012,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,15
2018/19,E08000013,E12000002,African,Black,Quit,Female,1
2018/19,E08000013,E12000002,African,Black,Quit,Male,1
2018/19,E08000013,E12000002,African,Black,Set quit date,Female,1
2018/19,E08000013,E12000002,African,Black,Set quit date,Male,1
2018/19,E08000013,E12000002,Any other Asian,Asian,Quit,Female,0
2018/19,E08000013,E12000002,Any other Asian,Asian,Quit,Male,0
2018/19,E08000013,E12000002,Any other Asian,Asian,Set quit date,Female,0
2018/19,E08000013,E12000002,Any other Asian,Asian,Set quit date,Male,0
2018/19,E08000013,E12000002,Any other Black,Black,Quit,Female,0
2018/19,E08000013,E12000002,Any other Black,Black,Quit,Male,1
2018/19,E08000013,E12000002,Any other Black,Black,Set quit date,Female,0
2018/19,E08000013,E12000002,Any other Black,Black,Set quit date,Male,2
2018/19,E08000013,E12000002,Any other White,White,Quit,Female,5
2018/19,E08000013,E12000002,Any other White,White,Quit,Male,8
2018/19,E08000013,E12000002,Any other White,White,Set quit date,Female,8
2018/19,E08000013,E12000002,Any other White,White,Set quit date,Male,16
2018/19,E08000013,E12000002,Any other ethnic,Any other ethnic,Quit,Female,2
2018/19,E08000013,E12000002,Any other ethnic,Any other ethnic,Quit,Male,2
2018/19,E08000013,E12000002,Any other ethnic,Any other ethnic,Set quit date,Female,2
2018/19,E08000013,E12000002,Any other ethnic,Any other ethnic,Set quit date,Male,6
2018/19,E08000013,E12000002,Any other mixed,Mixed,Quit,Female,0
2018/19,E08000013,E12000002,Any other mixed,Mixed,Quit,Male,1
2018/19,E08000013,E12000002,Any other mixed,Mixed,Set quit date,Female,0
2018/19,E08000013,E12000002,Any other mixed,Mixed,Set quit date,Male,2
2018/19,E08000013,E12000002,Bangladeshi,Asian,Quit,Female,0
2018/19,E08000013,E12000002,Bangladeshi,Asian,Quit,Male,0
2018/19,E08000013,E12000002,Bangladeshi,Asian,Set quit date,Female,0
2018/19,E08000013,E12000002,Bangladeshi,Asian,Set quit date,Male,0
2018/19,E08000013,E12000002,Caribbean,Black,Quit,Female,1
2018/19,E08000013,E12000002,Caribbean,Black,Quit,Male,0
2018/19,E08000013,E12000002,Caribbean,Black,Set quit date,Female,1
2018/19,E08000013,E12000002,Caribbean,Black,Set quit date,Male,0
2018/19,E08000013,E12000002,Chinese,Any other ethnic,Quit,Female,0
2018/19,E08000013,E12000002,Chinese,Any other ethnic,Quit,Male,0
2018/19,E08000013,E12000002,Chinese,Any other ethnic,Set quit date,Female,0
2018/19,E08000013,E12000002,Chinese,Any other ethnic,Set quit date,Male,0
2018/19,E08000013,E12000002,Indian,Asian,Quit,Female,0
2018/19,E08000013,E12000002,Indian,Asian,Quit,Male,0
2018/19,E08000013,E12000002,Indian,Asian,Set quit date,Female,0
2018/19,E08000013,E12000002,Indian,Asian,Set quit date,Male,0
2018/19,E08000013,E12000002,Not stated,Not stated,Quit,Female,30
2018/19,E08000013,E12000002,Not stated,Not stated,Quit,Male,15
2018/19,E08000013,E12000002,Not stated,Not stated,Set quit date,Female,62
2018/19,E08000013,E12000002,Not stated,Not stated,Set quit date,Male,27
2018/19,E08000013,E12000002,Pakistani,Asian,Quit,Female,0
2018/19,E08000013,E12000002,Pakistani,Asian,Quit,Male,0
2018/19,E08000013,E12000002,Pakistani,Asian,Set quit date,Female,0
2018/19,E08000013,E12000002,Pakistani,Asian,Set quit date,Male,0
2018/19,E08000013,E12000002,White British,White,Quit,Female,523
2018/19,E08000013,E12000002,White British,White,Quit,Male,407
2018/19,E08000013,E12000002,White British,White,Set quit date,Female,1032
2018/19,E08000013,E12000002,White British,White,Set quit date,Male,755
2018/19,E08000013,E12000002,White Irish,White,Quit,Female,2
2018/19,E08000013,E12000002,White Irish,White,Quit,Male,1
2018/19,E08000013,E12000002,White Irish,White,Set quit date,Female,3
2018/19,E08000013,E12000002,White Irish,White,Set quit date,Male,1
2018/19,E08000013,E12000002,White and Asian,Mixed,Quit,Female,0
2018/19,E08000013,E12000002,White and Asian,Mixed,Quit,Male,0
2018/19,E08000013,E12000002,White and Asian,Mixed,Set quit date,Female,0
2018/19,E08000013,E12000002,White and Asian,Mixed,Set quit date,Male,0
2018/19,E08000013,E12000002,White and Black African,Mixed,Quit,Female,0
2018/19,E08000013,E12000002,White and Black African,Mixed,Quit,Male,0
2018/19,E08000013,E12000002,White and Black African,Mixed,Set quit date,Female,1
2018/19,E08000013,E12000002,White and Black African,Mixed,Set quit date,Male,0
2018/19,E08000013,E12000002,White and Black Caribbean,Mixed,Quit,Female,1
2018/19,E08000013,E12000002,White and Black Caribbean,Mixed,Quit,Male,0
2018/19,E08000013,E12000002,White and Black Caribbean,Mixed,Set quit date,Female,2
2018/19,E08000013,E12000002,White and Black Caribbean,Mixed,Set quit date,Male,1
2018/19,E08000014,E12000002,African,Black,Quit,Female,0
2018/19,E08000014,E12000002,African,Black,Quit,Male,0
2018/19,E08000014,E12000002,African,Black,Set quit date,Female,0
2018/19,E08000014,E12000002,African,Black,Set quit date,Male,0
2018/19,E08000014,E12000002,Any other Asian,Asian,Quit,Female,1
