Time period,OrgCode,ParentOrgCode,Quarter,QuitStatus,Total
2018/19,E09000007,E12000007,1,Not quit,95
2018/19,E09000007,E12000007,1,Quit,239
2018/19,E09000007,E12000007,1,Quit CO,134
2018/19,E09000007,E12000007,1,Set quit date,398
2018/19,E09000007,E12000007,2,Not known,67
2018/19,E09000007,E12000007,2,Not quit,107
2018/19,E09000007,E12000007,2,Quit,240
2018/19,E09000007,E12000007,2,Quit CO,135
2018/19,E09000007,E12000007,2,Set quit date,414
2018/19,E09000007,E12000007,3,Not known,47
2018/19,E09000007,E12000007,3,Not quit,86
2018/19,E09000007,E12000007,3,Quit,245
2018/19,E09000007,E12000007,3,Quit CO,139
2018/19,E09000007,E12000007,3,Set quit date,378
2018/19,E09000007,E12000007,4,Not known,58
2018/19,E09000007,E12000007,4,Not quit,101
2018/19,E09000007,E12000007,4,Quit,241
2018/19,E09000007,E12000007,4,Quit CO,152
2018/19,E09000007,E12000007,4,Set quit date,400
2018/19,E09000008,E12000007,1,Not known,18
2018/19,E09000008,E12000007,1,Not quit,73
2018/19,E09000008,E12000007,1,Quit,152
2018/19,E09000008,E12000007,1,Quit CO,66
2018/19,E09000008,E12000007,1,Set quit date,243
2018/19,E09000008,E12000007,2,Not known,21
2018/19,E09000008,E12000007,2,Not quit,77
2018/19,E09000008,E12000007,2,Quit,175
2018/19,E09000008,E12000007,2,Quit CO,91
2018/19,E09000008,E12000007,2,Set quit date,273
2018/19,E09000008,E12000007,3,Not known,37
2018/19,E09000008,E12000007,3,Not quit,51
2018/19,E09000008,E12000007,3,Quit,204
2018/19,E09000008,E12000007,3,Quit CO,109
2018/19,E09000008,E12000007,3,Set quit date,292
2018/19,E09000008,E12000007,4,Not known,36
2018/19,E09000008,E12000007,4,Not quit,72
2018/19,E09000008,E12000007,4,Quit,170
2018/19,E09000008,E12000007,4,Quit CO,96
2018/19,E09000008,E12000007,4,Set quit date,278
2018/19,E09000009,E12000007,1,Not known,79
2018/19,E09000009,E12000007,1,Not quit,76
2018/19,E09000009,E12000007,1,Quit,295
2018/19,E09000009,E12000007,1,Quit CO,185
2018/19,E09000009,E12000007,1,Set quit date,450
2018/19,E09000009,E12000007,2,Not known,73
2018/19,E09000009,E12000007,2,Not quit,66
2018/19,E09000009,E12000007,2,Quit,294
2018/19,E09000009,E12000007,2,Quit CO,190
2018/19,E09000009,E12000007,2,Set quit date,433
2018/19,E09000009,E12000007,3,Not known,60
2018/19,E09000009,E12000007,3,Not quit,71
2018/19,E09000009,E12000007,3,Quit,169
2018/19,E09000009,E12000007,3,Quit CO,72
2018/19,E09000009,E12000007,3,Set quit date,300
2018/19,E09000010,E12000007,1,Not known,0
2018/19,E09000010,E12000007,1,Not quit,0
2018/19,E09000010,E12000007,1,Quit,0
2018/19,E09000010,E12000007,1,Quit CO,0
2018/19,E09000010,E12000007,1,Set quit date,0
2018/19,E09000010,E12000007,2,Not known,0
2018/19,E09000010,E12000007,2,Not quit,13
2018/19,E09000010,E12000007,2,Quit,51
2018/19,E09000010,E12000007,2,Quit CO,13
2018/19,E09000010,E12000007,2,Set quit date,64
2018/19,E09000010,E12000007,3,Not known,0
2018/19,E09000010,E12000007,3,Not quit,116
2018/19,E09000010,E12000007,3,Quit,32
2018/19,E09000010,E12000007,3,Quit CO,15
2018/19,E09000010,E12000007,3,Set quit date,148
2018/19,E09000010,E12000007,4,Not known,0
2018/19,E09000010,E12000007,4,Not quit,43
2018/19,E09000010,E12000007,4,Quit,27
2018/19,E09000010,E12000007,4,Quit CO,14
2018/19,E09000010,E12000007,4,Set quit date,70
2018/19,E09000011,E12000007,1,Not known,166
2018/19,E09000011,E12000007,1,Not quit,20
2018/19,E09000011,E12000007,1,Quit,154
2018/19,E09000011,E12000007,1,Quit CO,104
2018/19,E09000011,E12000007,1,Set quit date,340
2018/19,E09000011,E12000007,2,Not known,86
2018/19,E09000011,E12000007,2,Not quit,18
2018/19,E09000011,E12000007,2,Quit,119
2018/19,E09000011,E12000007,2,Quit CO,79
2018/19,E09000011,E12000007,2,Set quit date,223
2018/19,E09000011,E12000007,3,Not known,84
2018/19,E09000011,E12000007,3,Not quit,19
2018/19,E09000011,E12000007,3,Quit,115
2018/19,E09000011,E12000007,3,Quit CO,70
2018/19,E09000011,E12000007,3,Set quit date,218
2018/19,E09000011,E12000007,4,Not known,117
2018/19,E09000011,E12000007,4,Not quit,24
2018/19,E09000011,E12000007,4,Quit,118
2018/19,E09000011,E12000007,4,Quit CO,76
2018/19,E09000011,E12000007,4,Set quit date,259
2018/19,E09000012,E12000007,1,Not known,113
2018/19,E09000012,E12000007,1,Not quit,185
2018/19,E09000012,E12000007,1,Quit,295
2018/19,E09000012,E12000007,1,Quit CO,276
2018/19,E09000012,E12000007,1,Set quit date,593
2018/19,E09000012,E12000007,2,Not known,142
2018/19,E09000012,E12000007,2,Not quit,92
2018/19,E09000012,E12000007,2,Quit,281
2018/19,E09000012,E12000007,2,Quit CO,250
2018/19,E09000012,E12000007,2,Set quit date,515
2018/19,E09000012,E12000007,3,Not known,126
2018/19,E09000012,E12000007,3,Not quit,141
2018/19,E09000012,E12000007,3,Quit,277
2018/19,E09000012,E12000007,3,Quit CO,260
2018/19,E09000012,E12000007,3,Set quit date,544
2018/19,E09000012,E12000007,4,Not known,142
2018/19,E09000012,E12000007,4,Not quit,180
2018/19,E09000012,E12000007,4,Quit,232
2018/19,E09000012,E12000007,4,Quit CO,181
2018/19,E09000012,E12000007,4,Set quit date,554
2018/19,E09000013,E12000007,1,Not known,29
2018/19,E09000013,E12000007,1,Not quit,231
2018/19,E09000013,E12000007,1,Quit,420
2018/19,E09000013,E12000007,1,Quit CO,350
2018/19,E09000013,E12000007,1,Set quit date,680
2018/19,E09000013,E12000007,2,Not known,21
2018/19,E09000013,E12000007,2,Not quit,188
2018/19,E09000013,E12000007,2,Quit,342
2018/19,E09000013,E12000007,2,Quit CO,257
2018/19,E09000013,E12000007,2,Set quit date,551
2018/19,E09000013,E12000007,3,Not known,22
2018/19,E09000013,E12000007,3,Not quit,195
2018/19,E09000013,E12000007,3,Quit,317
2018/19,E09000013,E12000007,3,Quit CO,233
2018/19,E09000013,E12000007,3,Set quit date,534
2018/19,E09000013,E12000007,4,Not known,110
2018/19,E09000013,E12000007,4,Not quit,174
2018/19,E09000013,E12000007,4,Quit,302
2018/19,E09000013,E12000007,4,Quit CO,230
2018/19,E09000013,E12000007,4,Set quit date,586
2018/19,E09000014,E12000007,1,Not known,78
2018/19,E09000014,E12000007,1,Not quit,58
2018/19,E09000014,E12000007,1,Quit,53
2018/19,E09000014,E12000007,1,Quit CO,41
2018/19,E09000014,E12000007,1,Set quit date,189
2018/19,E09000014,E12000007,2,Not known,57
2018/19,E09000014,E12000007,2,Not quit,36
2018/19,E09000014,E12000007,2,Quit,38
2018/19,E09000014,E12000007,2,Quit CO,28
2018/19,E09000014,E12000007,2,Set quit date,131
2018/19,E09000014,E12000007,3,Not known,62
2018/19,E09000014,E12000007,3,Not quit,44
2018/19,E09000014,E12000007,3,Quit,64
2018/19,E09000014,E12000007,3,Quit CO,48
2018/19,E09000014,E12000007,3,Set quit date,170
2018/19,E09000014,E12000007,4,Not known,29
2018/19,E09000014,E12000007,4,Not quit,97
2018/19,E09000014,E12000007,4,Quit,101
2018/19,E09000014,E12000007,4,Quit CO,78
2018/19,E09000014,E12000007,4,Set quit date,227
2018/19,E09000016,E12000007,1,Not known,0
2018/19,E09000016,E12000007,1,Not quit,6
2018/19,E09000016,E12000007,1,Quit,3
2018/19,E09000016,E12000007,1,Quit CO,3
2018/19,E09000016,E12000007,1,Set quit date,9
2018/19,E09000016,E12000007,2,Not known,0
2018/19,E09000016,E12000007,2,Not quit,4
2018/19,E09000016,E12000007,2,Quit,5
2018/19,E09000016,E12000007,2,Quit CO,4
2018/19,E09000016,E12000007,2,Set quit date,9
2018/19,E09000016,E12000007,3,Not known,0
2018/19,E09000016,E12000007,3,Not quit,3
2018/19,E09000016,E12000007,3,Quit,7
2018/19,E09000016,E12000007,3,Quit CO,6
2018/19,E09000016,E12000007,3,Set quit date,10
2018/19,E09000016,E12000007,4,Not known,0
2018/19,E09000016,E12000007,4,Not quit,2
2018/19,E09000016,E12000007,4,Quit,2
2018/19,E09000016,E12000007,4,Quit CO,1
2018/19,E09000016,E12000007,4,Set quit date,4
2018/19,E09000017,E12000007,1,Not known,27
2018/19,E09000017,E12000007,1,Not quit,80
2018/19,E09000017,E12000007,1,Quit,69
2018/19,E09000017,E12000007,1,Quit CO,65
2018/19,E09000017,E12000007,1,Set quit date,176
2018/19,E09000017,E12000007,2,Not known,28
2018/19,E09000017,E12000007,2,Not quit,91
2018/19,E09000017,E12000007,2,Quit,72
2018/19,E09000017,E12000007,2,Quit CO,69
2018/19,E09000017,E12000007,2,Set quit date,191
2018/19,E09000017,E12000007,3,Not known,20
2018/19,E09000017,E12000007,3,Not quit,72
2018/19,E09000017,E12000007,3,Quit,64
2018/19,E09000017,E12000007,3,Quit CO,46
2018/19,E09000017,E12000007,3,Set quit date,156
2018/19,E09000017,E12000007,4,Not known,33
2018/19,E09000017,E12000007,4,Not quit,104
2018/19,E09000017,E12000007,4,Quit,118
2018/19,E09000017,E12000007,4,Quit CO,114
2018/19,E09000017,E12000007,4,Set quit date,255
2018/19,E09000018,E12000007,1,Not known,24
2018/19,E09000018,E12000007,1,Not quit,110
2018/19,E09000018,E12000007,1,Quit,269
2018/19,E09000018,E12000007,1,Quit CO,133
2018/19,E09000018,E12000007,1,Set quit date,403
2018/19,E09000018,E12000007,2,Not known,36
2018/19,E09000018,E12000007,2,Not quit,98
2018/19,E09000018,E12000007,2,Quit,214
2018/19,E09000018,E12000007,2,Quit CO,75
2018/19,E09000018,E12000007,2,Set quit date,348
2018/19,E09000018,E12000007,3,Not known,79
2018/19,E09000018,E12000007,3,Not quit,139
2018/19,E09000018,E12000007,3,Quit,226
2018/19,E09000018,E12000007,3,Quit CO,91
2018/19,E09000018,E12000007,3,Set quit date,444
2018/19,E09000018,E12000007,4,Not known,118
2018/19,E09000018,E12000007,4,Not quit,146
2018/19,E09000018,E12000007,4,Quit,215
2018/19,E09000018,E12000007,4,Quit CO,93
2018/19,E09000018,E12000007,4,Set quit date,479
2018/19,E09000019,E12000007,1,Not known,71
2018/19,E09000019,E12000007,1,Not quit,145
2018/19,E09000019,E12000007,1,Quit,234
2018/19,E09000019,E12000007,1,Quit CO,167
2018/19,E09000019,E12000007,1,Set quit date,450
2018/19,E09000019,E12000007,2,Not known,89
2018/19,E09000019,E12000007,2,Not quit,151
2018/19,E09000019,E12000007,2,Quit,237
2018/19,E09000019,E12000007,2,Quit CO,174
2018/19,E09000019,E12000007,2,Set quit date,477
2018/19,E09000019,E12000007,3,Not known,79
2018/19,E09000019,E12000007,3,Not quit,138
2018/19,E09000019,E12000007,3,Quit,256
2018/19,E09000019,E12000007,3,Quit CO,192
2018/19,E09000019,E12000007,3,Set quit date,473
2018/19,E09000019,E12000007,4,Not known,72
2018/19,E09000019,E12000007,4,Not quit,154
2018/19,E09000019,E12000007,4,Quit,280
2018/19,E09000019,E12000007,4,Quit CO,218
2018/19,E09000019,E12000007,4,Set quit date,506
2018/19,E09000020,E12000007,1,Not known,32
2018/19,E09000020,E12000007,1,Not quit,177
2018/19,E09000020,E12000007,1,Quit,235
2018/19,E09000020,E12000007,1,Quit CO,140
2018/19,E09000020,E12000007,1,Set quit date,444
2018/19,E09000020,E12000007,2,Not known,39
2018/19,E09000020,E12000007,2,Not quit,102
2018/19,E09000020,E12000007,2,Quit,240
2018/19,E09000020,E12000007,2,Quit CO,157
2018/19,E09000020,E12000007,2,Set quit date,381
2018/19,E09000020,E12000007,3,Not known,31
2018/19,E09000020,E12000007,3,Not quit,115
2018/19,E09000020,E12000007,3,Quit,238
2018/19,E09000020,E12000007,3,Quit CO,185
2018/19,E09000020,E12000007,3,Set quit date,384
2018/19,E09000020,E12000007,4,Not known,55
2018/19,E09000020,E12000007,4,Not quit,133
2018/19,E09000020,E12000007,4,Quit,194
2018/19,E09000020,E12000007,4,Quit CO,132
2018/19,E09000020,E12000007,4,Set quit date,382
2018/19,E09000021,E12000007,1,Not known,23
2018/19,E09000021,E12000007,1,Not quit,70
2018/19,E09000021,E12000007,1,Quit,80
2018/19,E09000021,E12000007,1,Quit CO,54
2018/19,E09000021,E12000007,1,Set quit date,173
2018/19,E09000021,E12000007,2,Not known,15
2018/19,E09000021,E12000007,2,Not quit,65
2018/19,E09000021,E12000007,2,Quit,94
2018/19,E09000021,E12000007,2,Quit CO,65
2018/19,E09000021,E12000007,2,Set quit date,174
2018/19,E09000021,E12000007,3,Not known,10
2018/19,E09000021,E12000007,3,Not quit,60
2018/19,E09000021,E12000007,3,Quit,105
2018/19,E09000021,E12000007,3,Quit CO,77
2018/19,E09000021,E12000007,3,Set quit date,175
2018/19,E09000021,E12000007,4,Not known,29
2018/19,E09000021,E12000007,4,Not quit,62
2018/19,E09000021,E12000007,4,Quit,87
2018/19,E09000021,E12000007,4,Quit CO,60
2018/19,E09000021,E12000007,4,Set quit date,178
2018/19,E09000022,E12000007,1,Not known,24
2018/19,E09000022,E12000007,1,Not quit,37
2018/19,E09000022,E12000007,1,Quit,94
2018/19,E09000022,E12000007,1,Quit CO,45
2018/19,E09000022,E12000007,1,Set quit date,155
2018/19,E09000022,E12000007,2,Not known,58
2018/19,E09000022,E12000007,2,Not quit,56
2018/19,E09000022,E12000007,2,Quit,121
2018/19,E09000022,E12000007,2,Quit CO,75
2018/19,E09000022,E12000007,2,Set quit date,235
2018/19,E09000022,E12000007,3,Not known,72
2018/19,E09000022,E12000007,3,Not quit,47
2018/19,E09000022,E12000007,3,Quit,137
2018/19,E09000022,E12000007,3,Quit CO,86
2018/19,E09000022,E12000007,3,Set quit date,256
2018/19,E09000022,E12000007,4,Not known,83
2018/19,E09000022,E12000007,4,Not quit,48
2018/19,E09000022,E12000007,4,Quit,142
2018/19,E09000022,E12000007,4,Quit CO,110
2018/19,E09000022,E12000007,4,Set quit date,273
2018/19,E09000023,E12000007,1,Not known,36
2018/19,E09000023,E12000007,1,Not quit,201
2018/19,E09000023,E12000007,1,Quit,226
2018/19,E09000023,E12000007,1,Quit CO,160
2018/19,E09000023,E12000007,1,Set quit date,463
2018/19,E09000023,E12000007,2,Not known,42
2018/19,E09000023,E12000007,2,Not quit,142
2018/19,E09000023,E12000007,2,Quit,203
2018/19,E09000023,E12000007,2,Quit CO,144
2018/19,E09000023,E12000007,2,Set quit date,387
2018/19,E09000023,E12000007,3,Not known,27
2018/19,E09000023,E12000007,3,Not quit,134
2018/19,E09000023,E12000007,3,Quit,220
2018/19,E09000023,E12000007,3,Quit CO,140
2018/19,E09000023,E12000007,3,Set quit date,381
2018/19,E09000023,E12000007,4,Not known,62
2018/19,E09000023,E12000007,4,Not quit,164
2018/19,E09000023,E12000007,4,Quit,296
2018/19,E09000023,E12000007,4,Quit CO,219
2018/19,E09000023,E12000007,4,Set quit date,522
2018/19,E09000024,E12000007,1,Not known,35
2018/19,E09000024,E12000007,1,Not quit,102
2018/19,E09000024,E12000007,1,Quit,107
2018/19,E09000024,E12000007,1,Quit CO,86
2018/19,E09000024,E12000007,1,Set quit date,244
2018/19,E09000024,E12000007,2,Not known,26
2018/19,E09000024,E12000007,2,Not quit,129
2018/19,E09000024,E12000007,2,Quit,97
2018/19,E09000024,E12000007,2,Quit CO,74
2018/19,E09000024,E12000007,2,Set quit date,252
2018/19,E09000024,E12000007,3,Not known,10
2018/19,E09000024,E12000007,3,Not quit,154
2018/19,E09000024,E12000007,3,Quit,102
2018/19,E09000024,E12000007,3,Quit CO,47
2018/19,E09000024,E12000007,3,Set quit date,266
2018/19,E09000024,E12000007,4,Not known,6
2018/19,E09000024,E12000007,4,Not quit,126
2018/19,E09000024,E12000007,4,Quit,88
2018/19,E09000024,E12000007,4,Quit CO,49
2018/19,E09000024,E12000007,4,Set quit date,220
2018/19,E09000025,E12000007,1,Not known,28
2018/19,E09000025,E12000007,1,Not quit,101
2018/19,E09000025,E12000007,1,Quit,72
2018/19,E09000025,E12000007,1,Quit CO,71
2018/19,E09000025,E12000007,1,Set quit date,201
2018/19,E09000025,E12000007,2,Not known,34
2018/19,E09000025,E12000007,2,Not quit,73
2018/19,E09000025,E12000007,2,Quit,69
2018/19,E09000025,E12000007,2,Quit CO,61
2018/19,E09000025,E12000007,2,Set quit date,176
2018/19,E09000025,E12000007,3,Not known,32
2018/19,E09000025,E12000007,3,Not quit,97
2018/19,E09000025,E12000007,3,Quit,79
2018/19,E09000025,E12000007,3,Quit CO,76
2018/19,E09000025,E12000007,3,Set quit date,208
2018/19,E09000025,E12000007,4,Not known,36
2018/19,E09000025,E12000007,4,Not quit,74
2018/19,E09000025,E12000007,4,Quit,117
2018/19,E09000025,E12000007,4,Quit CO,115
2018/19,E09000025,E12000007,4,Set quit date,227
2018/19,E09000026,E12000007,1,Not known,173
2018/19,E09000026,E12000007,1,Not quit,4
2018/19,E09000026,E12000007,1,Quit,251
2018/19,E09000026,E12000007,1,Quit CO,96
2018/19,E09000026,E12000007,1,Set quit date,428
2018/19,E09000026,E12000007,2,Not known,109
2018/19,E09000026,E12000007,2,Not quit,4
2018/19,E09000026,E12000007,2,Quit,127
2018/19,E09000026,E12000007,2,Quit CO,70
2018/19,E09000026,E12000007,2,Set quit date,240
2018/19,E09000026,E12000007,3,Not known,97
2018/19,E09000026,E12000007,3,Not quit,8
2018/19,E09000026,E12000007,3,Quit,125
2018/19,E09000026,E12000007,3,Quit CO,79
2018/19,E09000026,E12000007,3,Set quit date,230
2018/19,E09000026,E12000007,4,Not known,77
2018/19,E09000026,E12000007,4,Not quit,2
2018/19,E09000026,E12000007,4,Quit,87
2018/19,E09000026,E12000007,4,Quit CO,55
2018/19,E09000026,E12000007,4,Set quit date,166
2018/19,E09000027,E12000007,1,Not known,32
2018/19,E09000027,E12000007,1,Not quit,15
2018/19,E09000027,E12000007,1,Quit,75
2018/19,E09000027,E12000007,1,Quit CO,63
2018/19,E09000027,E12000007,1,Set quit date,122
2018/19,E09000027,E12000007,2,Not known,32
2018/19,E09000027,E12000007,2,Not quit,10
2018/19,E09000027,E12000007,2,Quit,79
2018/19,E09000027,E12000007,2,Quit CO,68
2018/19,E09000027,E12000007,2,Set quit date,121
2018/19,E09000027,E12000007,3,Not known,29
2018/19,E09000027,E12000007,3,Not quit,2
2018/19,E09000027,E12000007,3,Quit,94
2018/19,E09000027,E12000007,3,Quit CO,76
2018/19,E09000027,E12000007,3,Set quit date,125
2018/19,E09000027,E12000007,4,Not known,45
2018/19,E09000027,E12000007,4,Not quit,5
2018/19,E09000027,E12000007,4,Quit,59
2018/19,E09000027,E12000007,4,Quit CO,47
2018/19,E09000027,E12000007,4,Set quit date,109
2018/19,E09000028,E12000007,1,Not known,40
2018/19,E09000028,E12000007,1,Not quit,33
2018/19,E09000028,E12000007,1,Quit,101
2018/19,E09000028,E12000007,1,Quit CO,86
2018/19,E09000028,E12000007,1,Set quit date,174
2018/19,E09000028,E12000007,2,Not known,41
2018/19,E09000028,E12000007,2,Not quit,26
2018/19,E09000028,E12000007,2,Quit,92
2018/19,E09000028,E12000007,2,Quit CO,79
2018/19,E09000028,E12000007,2,Set quit date,159
2018/19,E09000028,E12000007,3,Not known,37
2018/19,E09000028,E12000007,3,Not quit,35
2018/19,E09000028,E12000007,3,Quit,73
2018/19,E09000028,E12000007,3,Quit CO,57
2018/19,E09000028,E12000007,3,Set quit date,145
2018/19,E09000028,E12000007,4,Not known,58
2018/19,E09000028,E12000007,4,Not quit,41
2018/19,E09000028,E12000007,4,Quit,120
2018/19,E09000028,E12000007,4,Quit CO,95
2018/19,E09000028,E12000007,4,Set quit date,219
2018/19,E09000030,E12000007,1,Not known,124
2018/19,E09000030,E12000007,1,Not quit,119
2018/19,E09000030,E12000007,1,Quit,378
2018/19,E09000030,E12000007,1,Quit CO,305
2018/19,E09000030,E12000007,1,Set quit date,621
2018/19,E09000030,E12000007,2,Not known,114
2018/19,E09000030,E12000007,2,Not quit,156
2018/19,E09000030,E12000007,2,Quit,404
2018/19,E09000030,E12000007,2,Quit CO,337
2018/19,E09000030,E12000007,2,Set quit date,674
2018/19,E09000030,E12000007,3,Not known,151
2018/19,E09000030,E12000007,3,Not quit,154
2018/19,E09000030,E12000007,3,Quit,451
2018/19,E09000030,E12000007,3,Quit CO,349
2018/19,E09000030,E12000007,3,Set quit date,756
2018/19,E09000030,E12000007,4,Not known,76
2018/19,E09000030,E12000007,4,Not quit,272
2018/19,E09000030,E12000007,4,Quit,536
2018/19,E09000030,E12000007,4,Quit CO,428
2018/19,E09000030,E12000007,4,Set quit date,884
2018/19,E09000031,E12000007,1,Not known,43
2018/19,E09000031,E12000007,1,Not quit,1
2018/19,E09000031,E12000007,1,Quit,25
2018/19,E09000031,E12000007,1,Quit CO,21
2018/19,E09000031,E12000007,1,Set quit date,69
2018/19,E09000031,E12000007,2,Not known,14
2018/19,E09000031,E12000007,2,Not quit,44
2018/19,E09000031,E12000007,2,Quit,38
2018/19,E09000031,E12000007,2,Quit CO,34
2018/19,E09000031,E12000007,2,Set quit date,96
2018/19,E09000031,E12000007,3,Not known,10
2018/19,E09000031,E12000007,3,Not quit,84
2018/19,E09000031,E12000007,3,Quit,101
2018/19,E09000031,E12000007,3,Quit CO,90
2018/19,E09000031,E12000007,3,Set quit date,195
2018/19,E09000031,E12000007,4,Not known,0
2018/19,E09000031,E12000007,4,Not quit,114
2018/19,E09000031,E12000007,4,Quit,126
2018/19,E09000031,E12000007,4,Quit CO,59
2018/19,E09000031,E12000007,4,Set quit date,240
2018/19,E09000032,E12000007,1,Not known,146
2018/19,E09000032,E12000007,1,Not quit,14
2018/19,E09000032,E12000007,1,Quit,235
2018/19,E09000032,E12000007,1,Quit CO,197
2018/19,E09000032,E12000007,1,Set quit date,395
2018/19,E09000032,E12000007,2,Not known,107
2018/19,E09000032,E12000007,2,Not quit,24
2018/19,E09000032,E12000007,2,Quit,159
2018/19,E09000032,E12000007,2,Quit CO,146
2018/19,E09000032,E12000007,2,Set quit date,290
2018/19,E09000032,E12000007,3,Not known,117
2018/19,E09000032,E12000007,3,Not quit,19
2018/19,E09000032,E12000007,3,Quit,148
2018/19,E09000032,E12000007,3,Quit CO,133
2018/19,E09000032,E12000007,3,Set quit date,284
2018/19,E09000032,E12000007,4,Not known,153
2018/19,E09000032,E12000007,4,Not quit,37
2018/19,E09000032,E12000007,4,Quit,155
2018/19,E09000032,E12000007,4,Quit CO,120
2018/19,E09000032,E12000007,4,Set quit date,345
2018/19,E09000033,E12000007,1,Not known,25
2018/19,E09000033,E12000007,1,Not quit,276
2018/19,E09000033,E12000007,1,Quit,321
2018/19,E09000033,E12000007,1,Quit CO,245
2018/19,E09000033,E12000007,1,Set quit date,622
2018/19,E09000033,E12000007,2,Not known,24
2018/19,E09000033,E12000007,2,Not quit,263
2018/19,E09000033,E12000007,2,Quit,299
2018/19,E09000033,E12000007,2,Quit CO,225
2018/19,E09000033,E12000007,2,Set quit date,586
2018/19,E09000033,E12000007,3,Not known,30
2018/19,E09000033,E12000007,3,Not quit,296
2018/19,E09000033,E12000007,3,Quit,404
2018/19,E09000033,E12000007,3,Quit CO,312
2018/19,E09000033,E12000007,3,Set quit date,730
2018/19,E09000033,E12000007,4,Not known,41
2018/19,E09000033,E12000007,4,Not quit,224
2018/19,E09000033,E12000007,4,Quit,315
2018/19,E09000033,E12000007,4,Quit CO,238
2018/19,E09000033,E12000007,4,Set quit date,580
2018/19,E10000002,E12000008,1,Not known,20
2018/19,E10000002,E12000008,1,Not quit,44
2018/19,E10000002,E12000008,1,Quit,41
2018/19,E10000002,E12000008,1,Quit CO,25
2018/19,E10000002,E12000008,1,Set quit date,105
2018/19,E10000002,E12000008,2,Not known,85
2018/19,E10000002,E12000008,2,Not quit,28
2018/19,E10000002,E12000008,2,Quit,141
2018/19,E10000002,E12000008,2,Quit CO,63
2018/19,E10000002,E12000008,2,Set quit date,254
2018/19,E10000002,E12000008,3,Not known,83
2018/19,E10000002,E12000008,3,Not quit,35
2018/19,E10000002,E12000008,3,Quit,96
2018/19,E10000002,E12000008,3,Quit CO,53
2018/19,E10000002,E12000008,3,Set quit date,214
2018/19,E10000002,E12000008,4,Not known,45
2018/19,E10000002,E12000008,4,Not quit,61
2018/19,E10000002,E12000008,4,Quit,151
2018/19,E10000002,E12000008,4,Quit CO,75
2018/19,E10000002,E12000008,4,Set quit date,257
2018/19,E10000003,E12000006,1,Not known,113
2018/19,E10000003,E12000006,1,Not quit,139
2018/19,E10000003,E12000006,1,Quit,408
2018/19,E10000003,E12000006,1,Quit CO,169
2018/19,E10000003,E12000006,1,Set quit date,660
2018/19,E10000003,E12000006,2,Not known,59
2018/19,E10000003,E12000006,2,Not quit,165
2018/19,E10000003,E12000006,2,Quit,341
2018/19,E10000003,E12000006,2,Quit CO,175
2018/19,E10000003,E12000006,2,Set quit date,565
2018/19,E10000003,E12000006,3,Not known,106
2018/19,E10000003,E12000006,3,Not quit,151
2018/19,E10000003,E12000006,3,Quit,303
2018/19,E10000003,E12000006,3,Quit CO,192
2018/19,E10000003,E12000006,3,Set quit date,560
2018/19,E10000003,E12000006,4,Not known,132
2018/19,E10000003,E12000006,4,Not quit,211
2018/19,E10000003,E12000006,4,Quit,423
2018/19,E10000003,E12000006,4,Quit CO,149
2018/19,E10000003,E12000006,4,Set quit date,766
2018/19,E10000006,E12000002,1,Not known,329
2018/19,E10000006,E12000002,1,Not quit,41
2018/19,E10000006,E12000002,1,Quit,132
2018/19,E10000006,E12000002,1,Quit CO,73
2018/19,E10000006,E12000002,1,Set quit date,502
2018/19,E10000006,E12000002,2,Not known,290
2018/19,E10000006,E12000002,2,Not quit,36
2018/19,E10000006,E12000002,2,Quit,100
2018/19,E10000006,E12000002,2,Quit CO,60
2018/19,E10000006,E12000002,2,Set quit date,426
2018/19,E10000006,E12000002,3,Not known,278
2018/19,E10000006,E12000002,3,Not quit,4
2018/19,E10000006,E12000002,3,Quit,35
2018/19,E10000006,E12000002,3,Quit CO,18
2018/19,E10000006,E12000002,3,Set quit date,317
2018/19,E10000006,E12000002,4,Not known,424
2018/19,E10000006,E12000002,4,Not quit,9
2018/19,E10000006,E12000002,4,Quit,46
2018/19,E10000006,E12000002,4,Quit CO,21
2018/19,E10000006,E12000002,4,Set quit date,479
2018/19,E10000007,E12000004,1,Not known,151
2018/19,E10000007,E12000004,1,Not quit,17
2018/19,E10000007,E12000004,1,Quit,184
2018/19,E10000007,E12000004,1,Quit CO,135
2018/19,E10000007,E12000004,1,Set quit date,352
2018/19,E10000007,E12000004,2,Not known,116
2018/19,E10000007,E12000004,2,Not quit,9
2018/19,E10000007,E12000004,2,Quit,184
2018/19,E10000007,E12000004,2,Quit CO,130
2018/19,E10000007,E12000004,2,Set quit date,309
2018/19,E10000007,E12000004,3,Not known,86
2018/19,E10000007,E12000004,3,Not quit,31
2018/19,E10000007,E12000004,3,Quit,211
2018/19,E10000007,E12000004,3,Quit CO,145
2018/19,E10000007,E12000004,3,Set quit date,328
2018/19,E10000007,E12000004,4,Not known,115
2018/19,E10000007,E12000004,4,Not quit,33
2018/19,E10000007,E12000004,4,Quit,269
2018/19,E10000007,E12000004,4,Quit CO,185
2018/19,E10000007,E12000004,4,Set quit date,417
2018/19,E10000008,E12000009,1,Not known,203
2018/19,E10000008,E12000009,1,Not quit,218
2018/19,E10000008,E12000009,1,Quit,314
2018/19,E10000008,E12000009,1,Quit CO,172
2018/19,E10000008,E12000009,1,Set quit date,735
2018/19,E10000008,E12000009,2,Not known,160
2018/19,E10000008,E12000009,2,Not quit,258
